,Candidat,Circ,Departement,Parti,Score
334,Michel Andrieu,2.0,-circonscription-ariege,Ecologiste,"3,18%"
335,Jacques Salomon,2.0,-circonscription-ariege,"
									LDI-MPF									","2,17%"
336,Jean-Claude Barioulet,2.0,-circonscription-ariege,Génération écologie,"1,61%"
337,Jacques Pince,2.0,-circonscription-ariege,Parti occitan,"1,36%"
338,Patrice Soulié,2.0,-circonscription-ariege,LCR,"0,92%"
339,Luc Constant,2.0,-circonscription-ariege,"
									US4J									","0,92%"
340,Yves Cossic,2.0,-circonscription-ariege,"
									Initiative républicaine									","0,47%"
341,Pierre Micaux,1.0,-circonscription-aube,UDF,"25,61%"
342,Marc Bret,1.0,-circonscription-aube,PS,"22,49%"
343,Bruno Subtil,1.0,-circonscription-aube,FN,"20,13%"
344,Jacky Morin,1.0,-circonscription-aube,UDF dissident,"8,73%"
345,Anna Zajac,1.0,-circonscription-aube,PCF,"5,95%"
346,Pierre Pescarolo,1.0,-circonscription-aube,CPNT,"5,24%"
347,Monique Bonhomme,1.0,-circonscription-aube,LO,"3,24%"
348,André Veltin,1.0,-circonscription-aube,"
									LDI-MPF									","2,91%"
349,Anne Fretey,1.0,-circonscription-aube,Les Verts,"2,49%"
350,Helena Jeantelot,1.0,-circonscription-aube,Génération écologie,"1,91%"
351,Rachel Menissier,1.0,-circonscription-aube,Mouvement écologiste indépendant,"1,30%"
352,Yves Fournier,2.0,-circonscription-aube,PS,"23,82%"
353,Robert Galley,2.0,-circonscription-aube,RPR,"22,55%"
354,Marc Malarmey,2.0,-circonscription-aube,FN,"20,29%"
355,Alain Deroin,2.0,-circonscription-aube,UDF,"12,70%"
356,Jean-Pierre Cornevin,2.0,-circonscription-aube,PCF,"7,26%"
357,Marc Thillerot,2.0,-circonscription-aube,Les Verts,"4,16%"
358,Raymond Karl,2.0,-circonscription-aube,Divers droite,"3,66%"
359,Annie Cousin,2.0,-circonscription-aube,LO,"3,20%"
360,Claudette Cella,2.0,-circonscription-aube,Mouvement écologiste indépendant,"2,35%"
361,François Baroin,3.0,-circonscription-aube,RPR,"33,99%"
362,Jean-Pierre Constant,3.0,-circonscription-aube,FN,"20,26%"
363,Chantal Dujancourt,3.0,-circonscription-aube,PS,"16,97%"
364,Pierre Mathieu,3.0,-circonscription-aube,PCF,"10,06%"
365,Michel Cartelet,3.0,-circonscription-aube,Parti radical socialiste,"7,08%"
366,Philippe Billet,3.0,-circonscription-aube,Les Verts,"3,15%"
367,Pierre Bissey,3.0,-circonscription-aube,LO,"2,92%"
368,Anne-Marie Goussard,3.0,-circonscription-aube,"
									LDI-MPF									","2,44%"
369,Maurice Bernardie,3.0,-circonscription-aube,Génération écologie,"1,88%"
370,Dominique Ménissier,3.0,-circonscription-aube,Mouvement écologiste indépendant,"1,25%"
371,Jean-Claude Perez,1.0,-circonscription-aude,PS,"34,43%"
372,Gérard Larrat,1.0,-circonscription-aude,UDF,"24,15%"
373,Henri Escortell,1.0,-circonscription-aude,FN,"15,06%"
374,Henry Garino,1.0,-circonscription-aude,PCF,"14,69%"
375,Jean-Marc Pagel,1.0,-circonscription-aude,"
									LDI-MPF									","2,59%"
376,Bernard Gils,1.0,-circonscription-aude,Les Verts,"2,40%"
377,Joëlle Duchemin,1.0,-circonscription-aude,Génération écologie,"1,38%"
378,Muriel Laffont,1.0,-circonscription-aude,"
									Les nouveaux écologistes									","1,31%"
379,Jacques Vieules,1.0,-circonscription-aude,Parti des travailleurs,"1,20%"
380,Philippe Pivan,1.0,-circonscription-aude,Mouvement des citoyens,"1,07%"
381,Jacques Doucet,1.0,-circonscription-aude,Ecologiste,"0,97%"
382,Paul Douladoure,1.0,-circonscription-aude,"
									US4J									","0,77%"
383,Jacques Bascou,2.0,-circonscription-aude,PS,"32,94%"
384,Alain Madalle,2.0,-circonscription-aude,RPR,"21,52%"
385,Yvonne Garnier,2.0,-circonscription-aude,FN,"15,80%"
386,Joseph Perez,2.0,-circonscription-aude,PCF,"14,01%"
387,Jean-Michel Feste,2.0,-circonscription-aude,Divers droite,"4,19%"
388,Maryse Arditi,2.0,-circonscription-aude,Les Verts,"3,30%"
389,Alain Viard,2.0,-circonscription-aude,Mouvement des citoyens,"1,80%"
390,Michel Sauvain,2.0,-circonscription-aude,"
									LDI-MPF									","1,69%"
391,Daniel Bernand,2.0,-circonscription-aude,Génération écologie,"1,32%"
392,Stéphane Lecacheur,2.0,-circonscription-aude,"
									Les nouveaux écologistes									","1,25%"
393,Marie-Lise Floutier,2.0,-circonscription-aude,LCR,"1,05%"
394,Sylviane Laviolette,2.0,-circonscription-aude,"
									US4J									","0,76%"
395,Patrick Amouroux,2.0,-circonscription-aude,PNR,"0,34%"
396,Guy Drouard,2.0,-circonscription-aude,"
									Parti pour la liberté									","0,03%"
397,René Arnold,2.0,-circonscription-aude,Divers droite,"0,00%"
398,Jean-Paul Dupré,3.0,-circonscription-aude,PS,"40,89%"
399,Daniel Arata,3.0,-circonscription-aude,RPR,"27,33%"
400,Jean-Pierre Cordier,3.0,-circonscription-aude,FN,"11,91%"
401,Yvan Cazcarra,3.0,-circonscription-aude,PCF,"9,47%"
402,Michel Cornuet,3.0,-circonscription-aude,Les Verts,"3,06%"
403,Jean-François Leclerc,3.0,-circonscription-aude,"
									LDI-MPF									","2,54%"
404,Monique Raynaud,3.0,-circonscription-aude,Génération écologie,"1,39%"
405,Marie-France Urban,3.0,-circonscription-aude,"
									US4J									","1,30%"
406,Jean-Pierre Bourgeau,3.0,-circonscription-aude,"
									Ecologie citoyenne									","1,13%"
407,Solange Jacquet,3.0,-circonscription-aude,"
									Les nouveaux écologistes									","0,97%"
408,Jean Briane,1.0,-circonscription-aveyron,UDF,"25,82%"
409,Anne-Christine Her,1.0,-circonscription-aveyron,PS,"23,43%"
410,François Rey,1.0,-circonscription-aveyron,UDF dissident,"13,64%"
411,Régine Taussat,1.0,-circonscription-aveyron,RPR dissident,"13,63%"
412,Olivier Carrasco,1.0,-circonscription-aveyron,FN,"8,41%"
413,Marie-Claude Carlin,1.0,-circonscription-aveyron,Les Verts,"6,24%"
414,Guy Drillin,1.0,-circonscription-aveyron,PCF,"5,36%"
415,Paul Vaurs,1.0,-circonscription-aveyron,"
									LDI-CNIP									","1,78%"
416,Christophe Boisseau,1.0,-circonscription-aveyron,"
									US4J									","1,69%"
417,Jean Rigal,2.0,-circonscription-aveyron,Parti radical socialiste,"44,32%"
418,Serge Roques,2.0,-circonscription-aveyron,UDF,"36,55%"
419,Patrick Rousseau,2.0,-circonscription-aveyron,PCF,"9,56%"
420,André Marçais,2.0,-circonscription-aveyron,FN,"5,86%"
421,Philippe Jean,2.0,-circonscription-aveyron,"
									LDI-MPF									","2,16%"
422,Jérôme Bournazel,2.0,-circonscription-aveyron,Divers,"1,55%"
423,Jacques Godfrain,3.0,-circonscription-aveyron,RPR,"47,05%"
424,Alain Fauconnier,3.0,-circonscription-aveyron,PS,"27,39%"
425,Gérard Cabillic,3.0,-circonscription-aveyron,FN,"7,95%"
426,André Perez,3.0,-circonscription-aveyron,PCF,"5,90%"
427,Gérard Galtier,3.0,-circonscription-aveyron,Les Verts,"5,34%"
428,Ginette Marchive,3.0,-circonscription-aveyron,Ecologiste,"2,81%"
429,Auguste Triquet,3.0,-circonscription-aveyron,"
									LDI-MPF									","2,30%"
430,François Aycard,3.0,-circonscription-aveyron,"
									US4J									","1,26%"
431,Roland Blum,1.0,-circonscription-bouches-du-rhone,UDF,"31,12%"
432,Jean-Pierre Baumann,1.0,-circonscription-bouches-du-rhone,FN,"23,95%"
433,Marie-Arlette Carlotti,1.0,-circonscription-bouches-du-rhone,PS,"23,06%"
434,Martine Hervé,1.0,-circonscription-bouches-du-rhone,PCF,"9,93%"
435,Thierry Boyer,1.0,-circonscription-bouches-du-rhone,Génération écologie,"2,48%"
436,Yves Daien,1.0,-circonscription-bouches-du-rhone,LO,"2,11%"
437,Gérard Terrier,1.0,-circonscription-bouches-du-rhone,"
									LDI-MPF									","1,66%"
438,Paul Boghossian,1.0,-circonscription-bouches-du-rhone,"
									Les nouveaux écologistes									","1,27%"
439,Geneviève Fabresse,1.0,-circonscription-bouches-du-rhone,Mouvement des citoyens,"1,07%"
440,Jean-Jacques Bertrand,1.0,-circonscription-bouches-du-rhone,LCR,"0,93%"
441,Louis-François Goudon,1.0,-circonscription-bouches-du-rhone,Mouvement écologiste indépendant,"0,84%"
442,Carole Mulatero,1.0,-circonscription-bouches-du-rhone,Divers,"0,77%"
443,Pierre Autexier,1.0,-circonscription-bouches-du-rhone,Divers gauche,"0,35%"
444,Nelly Flécher,1.0,-circonscription-bouches-du-rhone,Parti humaniste,"0,16%"
445,Marie-Hélène Chabrand,1.0,-circonscription-bouches-du-rhone,Divers,"0,14%"
446,Martial Helbois,1.0,-circonscription-bouches-du-rhone,"
									Parti pour la liberté									","0,08%"
447,Jean-Luc Conraux,1.0,-circonscription-bouches-du-rhone,"
									Parti de la loi naturelle									","0,07%"
448,Jean-François Mattei,2.0,-circonscription-bouches-du-rhone,UDF,"40,88%"
449,Hubert Savon,2.0,-circonscription-bouches-du-rhone,FN,"20,91%"
450,Francis Allouch,2.0,-circonscription-bouches-du-rhone,PS,"19,36%"
451,Marie-Françoise Palloix,2.0,-circonscription-bouches-du-rhone,PCF,"8,30%"
452,Jean-Pierre Fouquet,2.0,-circonscription-bouches-du-rhone,Les Verts,"2,62%"
453,André Thion,2.0,-circonscription-bouches-du-rhone,"
									LDI-MPF									","2,36%"
454,Olivier Bonnard,2.0,-circonscription-bouches-du-rhone,Génération écologie,"1,73%"
455,Jeannine Manuceau,2.0,-circonscription-bouches-du-rhone,"
									Ecologie citoyenne									","1,15%"
456,Catherine Merveilleux,2.0,-circonscription-bouches-du-rhone,Divers gauche,"0,98%"
457,Dominique Surry,2.0,-circonscription-bouches-du-rhone,"
									Les nouveaux écologistes									","0,68%"
458,Pascal Guérif,2.0,-circonscription-bouches-du-rhone,"
									US4J									","0,68%"
459,Jean-Marc Gaufres,2.0,-circonscription-bouches-du-rhone,PNR,"0,26%"
460,Mathilde Ciaravino,2.0,-circonscription-bouches-du-rhone,Divers,"0,09%"
461,Jean Roatta,3.0,-circonscription-bouches-du-rhone,UDF,"29,04%"
462,Daniel Gazzola,3.0,-circonscription-bouches-du-rhone,FN,"24,16%"
463,Jean-Noël Guérini,3.0,-circonscription-bouches-du-rhone,PS,"24,12%"
464,Jean-Paul Nostriano,3.0,-circonscription-bouches-du-rhone,PCF,"9,60%"
465,Abderrhamane Tabet,3.0,-circonscription-bouches-du-rhone,Génération écologie,"2,94%"
466,Patrick Grenier,3.0,-circonscription-bouches-du-rhone,LO,"2,45%"
467,Robert-Paul Vigouroux,3.0,-circonscription-bouches-du-rhone,Divers gauche,"2,23%"
468,Maxence Berthoz,3.0,-circonscription-bouches-du-rhone,"
									LDI-MPF									","1,27%"
469,Marie-Françoise Favre,3.0,-circonscription-bouches-du-rhone,Mouvement des citoyens,"1,24%"
470,Martine Jouanaud,3.0,-circonscription-bouches-du-rhone,LCR,"1,18%"
471,Patrice Daude,3.0,-circonscription-bouches-du-rhone,"
									Les nouveaux écologistes									","1,14%"
472,Janine Tidori,3.0,-circonscription-bouches-du-rhone,"
									Initiative républicaine									","0,65%"
473,Alain Persia,3.0,-circonscription-bouches-du-rhone,Divers,"0,00%"
474,Jean-Jacques Susini,4.0,-circonscription-bouches-du-rhone,FN,"30,89%"
475,Guy Hermier,4.0,-circonscription-bouches-du-rhone,PCF,"30,34%"
476,Michel Dary,4.0,-circonscription-bouches-du-rhone,Parti radical socialiste,"14,67%"
477,Bernard Chatel,4.0,-circonscription-bouches-du-rhone,RPR,"10,93%"
478,Jean-Jacques Léonetti,4.0,-circonscription-bouches-du-rhone,"
									Initiative républicaine									","3,32%"
479,Lucien Vassal,4.0,-circonscription-bouches-du-rhone,Génération écologie,"2,69%"
480,Sylvie Moyen,4.0,-circonscription-bouches-du-rhone,LO,"1,99%"
481,Jacob Hammou,4.0,-circonscription-bouches-du-rhone,"
									Les nouveaux écologistes									","1,36%"
482,François Marsala,4.0,-circonscription-bouches-du-rhone,"
									LDI-MPF									","1,21%"
483,Patrick Savatier,4.0,-circonscription-bouches-du-rhone,"
									Ecologie citoyenne									","1,08%"
484,Marie-Christine Blin,4.0,-circonscription-bouches-du-rhone,Divers,"0,71%"
485,Victor Villodre,4.0,-circonscription-bouches-du-rhone,Parti des travailleurs,"0,55%"
486,Marie-Ariane Prost,4.0,-circonscription-bouches-du-rhone,Parti humaniste,"0,25%"
487,Renaud Muselier,5.0,-circonscription-bouches-du-rhone,RPR,"30,81%"
488,Marie-Odile Raye,5.0,-circonscription-bouches-du-rhone,FN,"23,76%"
489,René Olmeta,5.0,-circonscription-bouches-du-rhone,PS,"22,65%"
490,Marie-Yves Le Dret,5.0,-circonscription-bouches-du-rhone,PCF,"11,00%"
491,Yann Guenoun,5.0,-circonscription-bouches-du-rhone,Génération écologie,"1,53%"
492,Richard Olmeta,5.0,-circonscription-bouches-du-rhone,Divers,"1,48%"
493,Olivier Zbinden,5.0,-circonscription-bouches-du-rhone,"
									LDI-MPF									","1,30%"
494,Michel Ben Haim,5.0,-circonscription-bouches-du-rhone,Divers,"1,11%"
495,Denis Garnier,5.0,-circonscription-bouches-du-rhone,"
									Les nouveaux écologistes									","1,05%"
496,Myriam Quatrini,5.0,-circonscription-bouches-du-rhone,Mouvement des citoyens,"0,98%"
497,Christophe Madrolle,5.0,-circonscription-bouches-du-rhone,"
									Ecologie citoyenne									","0,92%"
498,Carole Brouwers,5.0,-circonscription-bouches-du-rhone,LCR,"0,87%"
499,Corinne Barbina-Raynaud,5.0,-circonscription-bouches-du-rhone,Parti des travailleurs,"0,79%"
500,Catherine Jacoby,5.0,-circonscription-bouches-du-rhone,Divers,"0,52%"
501,Eric Bouille,5.0,-circonscription-bouches-du-rhone,Divers gauche,"0,44%"
502,Elisabeth Moser,5.0,-circonscription-bouches-du-rhone,Mouvement écologiste indépendant,"0,34%"
503,Marguerite Torres,5.0,-circonscription-bouches-du-rhone,"
									Initiative républicaine									","0,29%"
504,Sylvie Bourely,5.0,-circonscription-bouches-du-rhone,Divers,"0,09%"
505,Gilbert Suzzi,5.0,-circonscription-bouches-du-rhone,Divers,"0,07%"
506,Patrick Aschero,5.0,-circonscription-bouches-du-rhone,Divers,"0,00%"
507,Alain Blayo,5.0,-circonscription-bouches-du-rhone,Divers,"0,00%"
508,Guy Teissier,6.0,-circonscription-bouches-du-rhone,UDF,"30,73%"
509,Michèle Carayon,6.0,-circonscription-bouches-du-rhone,FN,"24,92%"
510,Fernand Pietri,6.0,-circonscription-bouches-du-rhone,PS,"23,62%"
511,Annick Boet,6.0,-circonscription-bouches-du-rhone,PCF,"11,62%"
512,Victor-Hugo Espinosa,6.0,-circonscription-bouches-du-rhone,Les Verts,"2,34%"
513,Gérard Monnier-Besombes,6.0,-circonscription-bouches-du-rhone,Mouvement écologiste indépendant,"2,03%"
514,Catherine Lange,6.0,-circonscription-bouches-du-rhone,Génération écologie,"1,97%"
515,Guy-André Jullien,6.0,-circonscription-bouches-du-rhone,"
									LDI-MPF									","1,92%"
516,Jean-Pierre Taddeï,6.0,-circonscription-bouches-du-rhone,"
									Les nouveaux écologistes									","0,68%"
517,Alain Renaud,6.0,-circonscription-bouches-du-rhone,Divers,"0,17%"
518,Maurice Gros,7.0,-circonscription-bouches-du-rhone,FN,"31,23%"
519,Sylvie Andrieux,7.0,-circonscription-bouches-du-rhone,PS,"23,62%"
520,Francis Caccinttolo,7.0,-circonscription-bouches-du-rhone,PCF,"18,96%"
521,Bernard Leccia,7.0,-circonscription-bouches-du-rhone,RPR,"15,56%"
522,Sylvie Ingoglia,7.0,-circonscription-bouches-du-rhone,Génération écologie,"3,21%"
523,Danièle Pécout,7.0,-circonscription-bouches-du-rhone,LO,"2,24%"
524,Robert Roatta,7.0,-circonscription-bouches-du-rhone,"
									Les nouveaux écologistes									","1,42%"
525,Mohamed Choucha,7.0,-circonscription-bouches-du-rhone,"
									Initiative républicaine									","1,30%"
526,Vincent Vidal,7.0,-circonscription-bouches-du-rhone,"
									LDI-CNIP									","0,85%"
527,Josselyne Vicomte,7.0,-circonscription-bouches-du-rhone,Divers gauche,"0,59%"
528,André Vellutini,7.0,-circonscription-bouches-du-rhone,Divers,"0,47%"
529,Marie Gandolfi,7.0,-circonscription-bouches-du-rhone,Divers gauche,"0,36%"
530,Ali Saïdi,7.0,-circonscription-bouches-du-rhone,Parti humaniste,"0,19%"
531,Marius Masse,8.0,-circonscription-bouches-du-rhone,PS,"28,88%"
532,Yvon Claire,8.0,-circonscription-bouches-du-rhone,FN,"28,18%"
533,Maurice Talazac,8.0,-circonscription-bouches-du-rhone,RPR,"20,60%"
534,Rudy Vigier,8.0,-circonscription-bouches-du-rhone,PCF,"13,34%"
535,Claudine Rodinson,8.0,-circonscription-bouches-du-rhone,LO,"2,54%"
536,Alain Boyer,8.0,-circonscription-bouches-du-rhone,Génération écologie,"1,90%"
537,Christine Bouard,8.0,-circonscription-bouches-du-rhone,"
									Ecologie citoyenne									","1,46%"
538,Fabienne Scheibling,8.0,-circonscription-bouches-du-rhone,"
									Les nouveaux écologistes									","1,39%"
539,Henri de Matos,8.0,-circonscription-bouches-du-rhone,Divers,"0,83%"
540,Jeanne Calderon,8.0,-circonscription-bouches-du-rhone,Parti des travailleurs,"0,72%"
541,Bernard Bocchino,8.0,-circonscription-bouches-du-rhone,"
									Parti de la loi naturelle									","0,16%"
542,Jean Tardito,9.0,-circonscription-bouches-du-rhone,PCF,"32,03%"
543,Bernard Deflesselles,9.0,-circonscription-bouches-du-rhone,UDF,"26,28%"
544,Joëlle Melin,9.0,-circonscription-bouches-du-rhone,FN,"22,64%"
545,Stéphanie Harkane,9.0,-circonscription-bouches-du-rhone,PS,"10,18%"
546,Joseph Careghi,9.0,-circonscription-bouches-du-rhone,"
									LDI-MPF									","2,68%"
547,Françoise Contat,9.0,-circonscription-bouches-du-rhone,Les Verts,"2,64%"
548,Patrick Sereno,9.0,-circonscription-bouches-du-rhone,Génération écologie,"2,25%"
549,Emilienne Bibolini,9.0,-circonscription-bouches-du-rhone,Ecologiste,"1,31%"
550,Roger Mei,10.0,-circonscription-bouches-du-rhone,PCF,"32,08%"
551,Damien Bariller,10.0,-circonscription-bouches-du-rhone,FN,"24,31%"
552,Frédéric Sarrazin,10.0,-circonscription-bouches-du-rhone,RPR,"15,38%"
553,Gérard Bismuth,10.0,-circonscription-bouches-du-rhone,PS,"13,85%"
554,Hervé Fabre-Aubrespy,10.0,-circonscription-bouches-du-rhone,"
									LDI-MPF									","8,87%"
555,Joël Asta,10.0,-circonscription-bouches-du-rhone,Génération écologie,"2,83%"
556,Claudine Murcia,10.0,-circonscription-bouches-du-rhone,Divers,"1,42%"
557,Jacques Barbaria,10.0,-circonscription-bouches-du-rhone,Ecologiste,"0,99%"
558,Anne-Marie Renaud,10.0,-circonscription-bouches-du-rhone,"
									Parti de la loi naturelle									","0,28%"
559,François Amico,10.0,-circonscription-bouches-du-rhone,Divers gauche,"0,00%"
560,Christian Kert,11.0,-circonscription-bouches-du-rhone,UDF,"29,00%"
561,Philippe Adam,11.0,-circonscription-bouches-du-rhone,FN,"25,06%"
562,Yves Vidal,11.0,-circonscription-bouches-du-rhone,Parti radical socialiste,"24,36%"
563,Danielle Bellan,11.0,-circonscription-bouches-du-rhone,PCF,"8,54%"
564,Annick Delhaye,11.0,-circonscription-bouches-du-rhone,Les Verts,"4,15%"
565,Pierre Chazerans,11.0,-circonscription-bouches-du-rhone,"
									LDI-MPF									","3,03%"
566,Pierre Piève,11.0,-circonscription-bouches-du-rhone,Génération écologie,"2,54%"
567,Eric Orioli,11.0,-circonscription-bouches-du-rhone,Divers,"1,27%"
568,Jean-Laurent Schaub,11.0,-circonscription-bouches-du-rhone,"
									US4J									","1,24%"
569,Dominique Sumien,11.0,-circonscription-bouches-du-rhone,"
									Alliance rouge et verte									","0,66%"
570,Bernard Deluc,11.0,-circonscription-bouches-du-rhone,Divers,"0,16%"
571,Bruno Mégret,12.0,-circonscription-bouches-du-rhone,FN,"35,45%"
572,Henri d'attilio,12.0,-circonscription-bouches-du-rhone,PS,"31,02%"
573,Christian Rossi,12.0,-circonscription-bouches-du-rhone,RPR,"13,01%"
574,Alain Hayot,12.0,-circonscription-bouches-du-rhone,PCF,"10,88%"
575,Christine Paredes,12.0,-circonscription-bouches-du-rhone,Génération écologie,"2,94%"
576,Guy Tomasi,12.0,-circonscription-bouches-du-rhone,"
									Ecologie citoyenne									","1,74%"
577,Marcel Chatton,12.0,-circonscription-bouches-du-rhone,Divers,"1,67%"
578,Roland d'Humières,12.0,-circonscription-bouches-du-rhone,"
									LDI-MPF									","1,11%"
579,Thierry Athuyt,12.0,-circonscription-bouches-du-rhone,"
									US4J									","0,80%"
580,Simone Edery,12.0,-circonscription-bouches-du-rhone,Divers,"0,48%"
581,Raymond Verrieux,12.0,-circonscription-bouches-du-rhone,"
									Initiative républicaine									","0,43%"
582,Jean-Pierre Jacob,12.0,-circonscription-bouches-du-rhone,Divers,"0,29%"
583,Elisabeth Salvaresi,12.0,-circonscription-bouches-du-rhone,Divers,"0,13%"
584,Richard Maccotta,12.0,-circonscription-bouches-du-rhone,Parti humaniste,"0,06%"
585,Michel Vaxes,13.0,-circonscription-bouches-du-rhone,PCF,"27,86%"
586,Olivier Darrason,13.0,-circonscription-bouches-du-rhone,UDF,"24,22%"
587,Jacques Siffre,13.0,-circonscription-bouches-du-rhone,PS,"19,23%"
