,Candidat,Circ,Departement,Parti,Score
4708,Daniel Séguy,1.0,-circonscription-puy-de-dome,LO,"1,48%"
4709,François Barrière,1.0,-circonscription-puy-de-dome,MNR,"0,93%"
4710,Gisèle Naudier,1.0,-circonscription-puy-de-dome,MEI,"0,71%"
4711,Serge Gestraud,1.0,-circonscription-puy-de-dome,MPF,"0,63%"
4712,Michel Despalle,1.0,-circonscription-puy-de-dome,Génération écologie,"0,42%"
4713,Samira Marouani,1.0,-circonscription-puy-de-dome,Divers,"0,36%"
4714,Alain Néri,2.0,-circonscription-puy-de-dome,PS,"41,05%"
4715,Paul Suss,2.0,-circonscription-puy-de-dome,UMP,"23,96%"
4716,Hervé Prononce,2.0,-circonscription-puy-de-dome,Divers droite,"14,07%"
4717,Pierre Janton,2.0,-circonscription-puy-de-dome,FN,"6,80%"
4718,Marina Rajewski,2.0,-circonscription-puy-de-dome,PCF,"3,80%"
4719,Odile Vignal,2.0,-circonscription-puy-de-dome,Les Verts,"2,65%"
4720,Fatima Chennouf-Terrasse,2.0,-circonscription-puy-de-dome,LCR,"1,90%"
4721,Monique Bonnet,2.0,-circonscription-puy-de-dome,Pôle républicain,"1,61%"
4722,Josiane Mainville,2.0,-circonscription-puy-de-dome,LO,"1,24%"
4723,Jean-Claude Lamy,2.0,-circonscription-puy-de-dome,MNR,"0,78%"
4724,Michelle Piszok,2.0,-circonscription-puy-de-dome,MEI,"0,59%"
4725,Marie-France Lefranc,2.0,-circonscription-puy-de-dome,CPNT,"0,50%"
4726,Philippe Lecat,2.0,-circonscription-puy-de-dome,Parti des travailleurs,"0,47%"
4727,Jean-Pierre Testi,2.0,-circonscription-puy-de-dome,Génération écologie,"0,47%"
4728,Séverine Gilles,2.0,-circonscription-puy-de-dome,Divers,"0,11%"
4729,Lucette Mermoz,2.0,-circonscription-puy-de-dome,Démocratie libérale,"0,00%"
4730,Geneviève Aunac,2.0,-circonscription-puy-de-dome,RPF,"0,00%"
4731,Danielle Auroi,3.0,-circonscription-puy-de-dome,Les Verts,"27,09%"
4732,Louis Giscard d'Estaing,3.0,-circonscription-puy-de-dome,UMP,"24,61%"
4733,Jean-Marc Boyer,3.0,-circonscription-puy-de-dome,Démocratie Libérale,"19,82%"
4734,Dominique Turpin,3.0,-circonscription-puy-de-dome,Divers droite,"11,85%"
4735,Marie-Christine Guibert,3.0,-circonscription-puy-de-dome,FN,"4,92%"
4736,Gérard Bohner,3.0,-circonscription-puy-de-dome,LCR,"2,91%"
4737,Christine Cregut,3.0,-circonscription-puy-de-dome,PCF,"2,55%"
4738,Jean-Marc Miguet,3.0,-circonscription-puy-de-dome,Pôle républicain,"1,83%"
4739,Claude Dufour,3.0,-circonscription-puy-de-dome,LO,"1,20%"
4740,Aline Marcelin,3.0,-circonscription-puy-de-dome,Divers,"1,07%"
4741,Claude Jaffres,3.0,-circonscription-puy-de-dome,MNR,"1,04%"
4742,Véronique Barragan,3.0,-circonscription-puy-de-dome,CPNT,"0,79%"
4743,Régis Grignon,3.0,-circonscription-puy-de-dome,Divers gauche,"0,33%"
4744,Michel Foresti,3.0,-circonscription-puy-de-dome,RPF,"0,00%"
4745,Jean-Paul Bacquet,4.0,-circonscription-puy-de-dome,PS,"42,82%"
4746,Pierre Pascallon,4.0,-circonscription-puy-de-dome,UMP,"38,07%"
4747,Germaine Wilwertz,4.0,-circonscription-puy-de-dome,FN,"6,27%"
4748,Jean-Paul Russier,4.0,-circonscription-puy-de-dome,Les Verts,"2,85%"
4749,Laura Artusi,4.0,-circonscription-puy-de-dome,PCF,"2,80%"
4750,Patrick Goyeau,4.0,-circonscription-puy-de-dome,LCR,"2,36%"
4751,Bernard Bouzon,4.0,-circonscription-puy-de-dome,CPNT,"1,38%"
4752,Rémi Aufrère,4.0,-circonscription-puy-de-dome,Pôle républicain,"1,29%"
4753,Marie Savre,4.0,-circonscription-puy-de-dome,LO,"1,26%"
4754,Christophe Picard,4.0,-circonscription-puy-de-dome,MNR,"0,90%"
4755,Nicolas Bagel,4.0,-circonscription-puy-de-dome,RPF,"0,00%"
4756,Marie-Gabrielle Gagnadre,5.0,-circonscription-puy-de-dome,UMP,"40,53%"
4757,André Chassaigne,5.0,-circonscription-puy-de-dome,PCF,"22,90%"
4758,Martine Munoz,5.0,-circonscription-puy-de-dome,PS,"19,75%"
4759,Jacques Chanet,5.0,-circonscription-puy-de-dome,FN,"9,17%"
4760,Sylvie Mercier,5.0,-circonscription-puy-de-dome,LCR,"1,93%"
4761,Nadine Picouleau,5.0,-circonscription-puy-de-dome,CPNT,"1,66%"
4762,Gabrielle Capron,5.0,-circonscription-puy-de-dome,LO,"1,66%"
4763,Hubert Constancias,5.0,-circonscription-puy-de-dome,MEI,"1,51%"
4764,Yvon Bonnemaison,5.0,-circonscription-puy-de-dome,MNR,"0,89%"
4765,Jean-Louis Dhuit,5.0,-circonscription-puy-de-dome,Divers,"0,00%"
4766,Jean Michel,6.0,-circonscription-puy-de-dome,PS,"34,57%"
4767,Claude Liebermann,6.0,-circonscription-puy-de-dome,UMP,"30,38%"
4768,Elizabeth Montfort,6.0,-circonscription-puy-de-dome,Divers droite,"11,81%"
4769,Anne Faurot-Sainte-Marie,6.0,-circonscription-puy-de-dome,FN,"6,97%"
4770,Guy Godet,6.0,-circonscription-puy-de-dome,PCF,"4,68%"
4771,Agnès Mollon,6.0,-circonscription-puy-de-dome,Les Verts,"2,72%"
4772,Franck Patillon,6.0,-circonscription-puy-de-dome,LCR,"2,18%"
4773,Alain Rousseau,6.0,-circonscription-puy-de-dome,CPNT,"2,03%"
4774,Anne-Marie Regnoux,6.0,-circonscription-puy-de-dome,Pôle républicain,"1,71%"
4775,Louis Balsegur,6.0,-circonscription-puy-de-dome,LO,"1,25%"
4776,Marie-Françoise Joët,6.0,-circonscription-puy-de-dome,MEI,"0,94%"
4777,Michel Dufresne,6.0,-circonscription-puy-de-dome,MNR,"0,74%"
4778,Martine Lignières,1.0,-circonscription-pyrenees-atlantiques,PS,"38,42%"
4779,Jean Gougy,1.0,-circonscription-pyrenees-atlantiques,UMP,"28,31%"
4780,Jean Arriau,1.0,-circonscription-pyrenees-atlantiques,Divers droite,"11,76%"
4781,Jacques Henriot,1.0,-circonscription-pyrenees-atlantiques,FN,"7,79%"
4782,Louise Mayerau,1.0,-circonscription-pyrenees-atlantiques,Les Verts,"3,32%"
4783,Olivier Dartigolles,1.0,-circonscription-pyrenees-atlantiques,PCF,"2,32%"
4784,Nadia Markovic,1.0,-circonscription-pyrenees-atlantiques,LCR,"1,64%"
4785,Philippe Arraou,1.0,-circonscription-pyrenees-atlantiques,Divers,"1,51%"
4786,Séverine Degonzague,1.0,-circonscription-pyrenees-atlantiques,CPNT,"1,28%"
4787,Gérard Rever,1.0,-circonscription-pyrenees-atlantiques,"
									Droit de chasse									","0,84%"
4788,Nadège Vidal,1.0,-circonscription-pyrenees-atlantiques,Pôle républicain,"0,78%"
4789,Antoine Missier,1.0,-circonscription-pyrenees-atlantiques,LO,"0,77%"
4790,Viviane Drouillard,1.0,-circonscription-pyrenees-atlantiques,MPF,"0,75%"
4791,Georges de Pachtère,1.0,-circonscription-pyrenees-atlantiques,MNR,"0,49%"
4792,Céline Houari,1.0,-circonscription-pyrenees-atlantiques,Parti des socioprofessionnels,"0,00%"
4793,François Bayrou,2.0,-circonscription-pyrenees-atlantiques,UDF,"41,79%"
4794,Georges Labazée,2.0,-circonscription-pyrenees-atlantiques,PS,"31,41%"
4795,Jean Saint-Josse,2.0,-circonscription-pyrenees-atlantiques,CPNT,"9,43%"
4796,Marie-France Llucia Latour,2.0,-circonscription-pyrenees-atlantiques,FN,"6,59%"
4797,Nicole Juyoux,2.0,-circonscription-pyrenees-atlantiques,Les Verts,"2,99%"
4798,Yves Péré,2.0,-circonscription-pyrenees-atlantiques,PCF,"2,68%"
4799,Christiane Alias,2.0,-circonscription-pyrenees-atlantiques,LCR,"1,31%"
4800,Colette Ducousso,2.0,-circonscription-pyrenees-atlantiques,MPF,"1,18%"
4801,Frédéric Steinbauer,2.0,-circonscription-pyrenees-atlantiques,LO,"0,64%"
4802,Michel Dantin,2.0,-circonscription-pyrenees-atlantiques,Parti occitan,"0,57%"
4803,Michel Catuhe,2.0,-circonscription-pyrenees-atlantiques,"
									Nouvelle donne									","0,49%"
4804,Henri Daudu,2.0,-circonscription-pyrenees-atlantiques,MNR,"0,49%"
4805,Ginette Desport,2.0,-circonscription-pyrenees-atlantiques,"
									Droit de chasse									","0,40%"
4806,Didier Clamon,2.0,-circonscription-pyrenees-atlantiques,Les alternatifs,"0,00%"
4807,David Habib,3.0,-circonscription-pyrenees-atlantiques,PS,"38,15%"
4808,Lucien Basse-Cathalinat,3.0,-circonscription-pyrenees-atlantiques,UMP,"28,49%"
4809,Michel Bernos,3.0,-circonscription-pyrenees-atlantiques,UDF,"10,06%"
4810,Jean Buessard,3.0,-circonscription-pyrenees-atlantiques,FN,"6,24%"
4811,Nicole Badetz,3.0,-circonscription-pyrenees-atlantiques,CPNT,"3,77%"
4812,René Lassalle,3.0,-circonscription-pyrenees-atlantiques,Les Verts,"3,76%"
4813,Marcelle Estoueigt,3.0,-circonscription-pyrenees-atlantiques,PCF,"2,95%"
4814,Sylvie Bacque,3.0,-circonscription-pyrenees-atlantiques,LCR,"1,82%"
4815,Joëlle Coste,3.0,-circonscription-pyrenees-atlantiques,"
									Droit de chasse									","1,70%"
4816,Sylvie de Sury,3.0,-circonscription-pyrenees-atlantiques,MPF,"0,85%"
4817,Christian Marty,3.0,-circonscription-pyrenees-atlantiques,LO,"0,73%"
4818,Claude Begué,3.0,-circonscription-pyrenees-atlantiques,MNR,"0,65%"
4819,Xavier Piolle,3.0,-circonscription-pyrenees-atlantiques,"
									Nouvelle donne									","0,43%"
4820,Véronique Dentel,3.0,-circonscription-pyrenees-atlantiques,Les alternatifs,"0,40%"
4821,François Maïtia,4.0,-circonscription-pyrenees-atlantiques,PS,"25,51%"
4822,Jean Lassalle,4.0,-circonscription-pyrenees-atlantiques,UDF,"24,12%"
4823,Louis Althapé,4.0,-circonscription-pyrenees-atlantiques,UMP,"22,88%"
4824,Jean-Jacques Cazaurang,4.0,-circonscription-pyrenees-atlantiques,CPNT,"6,22%"
4825,Pierre Iralour,4.0,-circonscription-pyrenees-atlantiques,"
									Abertzaleen Batasuna									","5,36%"
4826,Louis Labadot,4.0,-circonscription-pyrenees-atlantiques,PCF,"4,69%"
4827,Lucien Gardoni,4.0,-circonscription-pyrenees-atlantiques,FN,"3,53%"
4828,Geneviève Cuisset,4.0,-circonscription-pyrenees-atlantiques,Les Verts,"2,05%"
4829,Roger Desport,4.0,-circonscription-pyrenees-atlantiques,"
									Droit de chasse									","1,69%"
4830,Francis Charpentier,4.0,-circonscription-pyrenees-atlantiques,LCR,"1,46%"
4831,Pierre Etchepare,4.0,-circonscription-pyrenees-atlantiques,"
									Eusko Alkartasuna									","0,83%"
4832,Berthe Ratsimba,4.0,-circonscription-pyrenees-atlantiques,LO,"0,72%"
4833,Thierry Labaquère,4.0,-circonscription-pyrenees-atlantiques,MNR,"0,48%"
4834,Marcel Mignot,4.0,-circonscription-pyrenees-atlantiques,MPF,"0,46%"
4835,Maïté Goyenetche,4.0,-circonscription-pyrenees-atlantiques,"
									Batasuna									","0,03%"
4836,Jean Grenet,5.0,-circonscription-pyrenees-atlantiques,UMP,"42,19%"
4837,Jean Espilondo,5.0,-circonscription-pyrenees-atlantiques,PS,"29,44%"
4838,Josette Allizan,5.0,-circonscription-pyrenees-atlantiques,FN,"6,13%"
4839,Marie-José Espiaube,5.0,-circonscription-pyrenees-atlantiques,PCF,"4,37%"
4840,Martine Bisauta,5.0,-circonscription-pyrenees-atlantiques,Les Verts,"4,32%"
4841,Jean-Marc Abadie,5.0,-circonscription-pyrenees-atlantiques,"
									Abertzaleen Batasuna									","3,64%"
4842,Serge Harismendy,5.0,-circonscription-pyrenees-atlantiques,Divers droite,"2,66%"
4843,Guy Eneco,5.0,-circonscription-pyrenees-atlantiques,CPNT,"2,59%"
4844,Martine Mailfert,5.0,-circonscription-pyrenees-atlantiques,LCR,"1,50%"
4845,Claire Noblia,5.0,-circonscription-pyrenees-atlantiques,"
									Eusko Alkartasuna									","1,14%"
4846,Danièle Hubert,5.0,-circonscription-pyrenees-atlantiques,LO,"0,69%"
4847,Christiane de Pachtère,5.0,-circonscription-pyrenees-atlantiques,MNR,"0,45%"
4848,Francis Ducasse,5.0,-circonscription-pyrenees-atlantiques,Rassemblement des contribuables français,"0,41%"
4849,Eduardo Eraso,5.0,-circonscription-pyrenees-atlantiques,Parti des travailleurs,"0,32%"
4850,Jean-Christophe Roman,5.0,-circonscription-pyrenees-atlantiques,Divers,"0,15%"
4851,Xavier Larralde,5.0,-circonscription-pyrenees-atlantiques,"
									Batasuna									","0,00%"
4852,Michèle Alliot-Marie,6.0,-circonscription-pyrenees-atlantiques,UMP,"49,00%"
4853,Sylviane Alaux,6.0,-circonscription-pyrenees-atlantiques,PS,"22,85%"
4854,Helyett Ginoux,6.0,-circonscription-pyrenees-atlantiques,FN,"5,74%"
4855,Jean-Pierre Dirassar,6.0,-circonscription-pyrenees-atlantiques,"
									Abertzaleen Batasuna									","5,64%"
4856,Serge Lonca,6.0,-circonscription-pyrenees-atlantiques,Les Verts,"4,20%"
4857,Anne-Marie Boudon,6.0,-circonscription-pyrenees-atlantiques,PCF,"2,66%"
4858,Pascale Pierret,6.0,-circonscription-pyrenees-atlantiques,CPNT,"2,32%"
4859,Inaki Ibarloza,6.0,-circonscription-pyrenees-atlantiques,"
									Parti nationaliste basque									","1,85%"
4860,Didier Tastet,6.0,-circonscription-pyrenees-atlantiques,"
									Droit de chasse									","1,63%"
4861,Daniel Couret,6.0,-circonscription-pyrenees-atlantiques,LCR,"1,32%"
4862,Michèle Noulibos,6.0,-circonscription-pyrenees-atlantiques,LO,"0,84%"
4863,Jean-Max Caule,6.0,-circonscription-pyrenees-atlantiques,MPF,"0,79%"
4864,Cécile Bremont,6.0,-circonscription-pyrenees-atlantiques,MNR,"0,63%"
4865,Sébastien Larrivière,6.0,-circonscription-pyrenees-atlantiques,"
									Nouvelle donne									","0,54%"
4866,François Belin,6.0,-circonscription-pyrenees-atlantiques,"
									Batasuna									","0,00%"
4867,Pierre Forgues,1.0,-circonscription-hautes-pyrenees,PS,"41,22%"
4868,Patrick Butor,1.0,-circonscription-hautes-pyrenees,UMP,"29,35%"
4869,Christiane Fourcade,1.0,-circonscription-hautes-pyrenees,FN,"6,57%"
4870,Bernard Dupin,1.0,-circonscription-hautes-pyrenees,CPNT,"6,10%"
4871,Michel Cassagne,1.0,-circonscription-hautes-pyrenees,PCF,"5,90%"
4872,Sandra Ipas,1.0,-circonscription-hautes-pyrenees,LCR,"2,67%"
4873,Olivier Clément-Bollée,1.0,-circonscription-hautes-pyrenees,Les Verts,"2,17%"
4874,Thierry Delattre,1.0,-circonscription-hautes-pyrenees,MEI,"1,19%"
4875,Andrée Chenuaud,1.0,-circonscription-hautes-pyrenees,MPF,"1,14%"
4876,Maria Saez,1.0,-circonscription-hautes-pyrenees,LO,"1,05%"
4877,Jean-Marie Barrère,1.0,-circonscription-hautes-pyrenees,MNR,"0,92%"
4878,Marie-Pierre Dufetelle,1.0,-circonscription-hautes-pyrenees,Génération écologie,"0,58%"
4879,Roland Laporte,1.0,-circonscription-hautes-pyrenees,"
									Nouvelle donne									","0,57%"
4880,Jean-Claude Duvois,1.0,-circonscription-hautes-pyrenees,"
									Concordat citoyen									","0,45%"
4881,Patricia Cazeaux,1.0,-circonscription-hautes-pyrenees,Parti des socioprofessionnels,"0,13%"
4882,Gérard Trémège,2.0,-circonscription-hautes-pyrenees,UMP,"39,75%"
4883,Marie-Chantal Robin-Rodrigo,2.0,-circonscription-hautes-pyrenees,PRG,"37,24%"
4884,Pierre Rey,2.0,-circonscription-hautes-pyrenees,FN,"7,21%"
4885,Elisabeth Carrère,2.0,-circonscription-hautes-pyrenees,PCF,"3,87%"
4886,Micheline Dallier,2.0,-circonscription-hautes-pyrenees,CPNT,"3,55%"
4887,Christian Agius,2.0,-circonscription-hautes-pyrenees,Les Verts,"2,86%"
4888,Christian Zueras,2.0,-circonscription-hautes-pyrenees,LCR,"1,98%"
4889,François Meunier,2.0,-circonscription-hautes-pyrenees,LO,"1,11%"
4890,Albert Danjau,2.0,-circonscription-hautes-pyrenees,MEI,"0,75%"
4891,Michel Aguillon,2.0,-circonscription-hautes-pyrenees,"
									Nouvelle donne									","0,70%"
4892,Ingrid Wuster,2.0,-circonscription-hautes-pyrenees,MNR,"0,41%"
4893,Emmanuel Hornus,2.0,-circonscription-hautes-pyrenees,Génération écologie,"0,39%"
4894,Lionel Cazeaux,2.0,-circonscription-hautes-pyrenees,Parti des socioprofessionnels,"0,00%"
4895,Jean Glavany,3.0,-circonscription-hautes-pyrenees,PS,"42,60%"
4896,Pierre Lagonelle,3.0,-circonscription-hautes-pyrenees,UMP,"27,05%"
4897,Marie-Pierre Vieu,3.0,-circonscription-hautes-pyrenees,PCF,"8,66%"
4898,Albert Sauvanet,3.0,-circonscription-hautes-pyrenees,FN,"8,23%"
4899,Christiane Autigeon,3.0,-circonscription-hautes-pyrenees,CPNT,"3,75%"
4900,Jacques Lapalisse,3.0,-circonscription-hautes-pyrenees,LCR,"2,16%"
4901,Arlette Dubalen,3.0,-circonscription-hautes-pyrenees,Les Verts,"1,48%"
4902,Robert Duffau,3.0,-circonscription-hautes-pyrenees,MPF,"1,33%"
4903,Fabrice Bernissan,3.0,-circonscription-hautes-pyrenees,Parti Occitan,"1,10%"
4904,Vincent Combes,3.0,-circonscription-hautes-pyrenees,LO,"1,09%"
4905,Marie-Pierre Mauhourat,3.0,-circonscription-hautes-pyrenees,Mei,"0,95%"
4906,Françoise Daguzan,3.0,-circonscription-hautes-pyrenees,MNR,"0,71%"
4907,Lydia Aiello,3.0,-circonscription-hautes-pyrenees,Génération écologie,"0,50%"
4908,Gilbert CAZAUX ,3.0,-circonscription-hautes-pyrenees,"
									Nouvelle donne									","0,40%"
4909,Daniel Mach,1.0,-circonscription-pyrenees-orientales,UMP,"35,71%"
4910,Jean Vila,1.0,-circonscription-pyrenees-orientales,PCF,"32,19%"
4911,Louis Aliot,1.0,-circonscription-pyrenees-orientales,FN,"19,47%"
4912,Jean-Claude Kaiser,1.0,-circonscription-pyrenees-orientales,RPF,"2,20%"
4913,Claudine Coste,1.0,-circonscription-pyrenees-orientales,LCR,"1,86%"
4914,Françoise Feillard,1.0,-circonscription-pyrenees-orientales,Divers,"1,47%"
4915,Alain Le Dosseur,1.0,-circonscription-pyrenees-orientales,Pôle républicain,"1,26%"
4916,Pierre Gonzalez,1.0,-circonscription-pyrenees-orientales,CPNT,"1,25%"
4917,Caroline Poupard,1.0,-circonscription-pyrenees-orientales,LO,"0,86%"
4918,Michel Dallée,1.0,-circonscription-pyrenees-orientales,MNR,"0,82%"
4919,Christine Gonzalez,1.0,-circonscription-pyrenees-orientales,MPF,"0,76%"
4920,Isabelle Duran,1.0,-circonscription-pyrenees-orientales,"
									Esquerra Republicana de Catalunya									","0,66%"
4921,Jacques Cros,1.0,-circonscription-pyrenees-orientales,Divers,"0,58%"
4922,Gauderique Delcasso,1.0,-circonscription-pyrenees-orientales,Génération écologie,"0,56%"
4923,Louis Pomata,1.0,-circonscription-pyrenees-orientales,Divers droite,"0,35%"
4924,Nicole Sabiols,1.0,-circonscription-pyrenees-orientales,PS,"0,00%"
4925,Jacques Comas,1.0,-circonscription-pyrenees-orientales,Divers,"0,00%"
4926,Alain Cavalière,1.0,-circonscription-pyrenees-orientales,CNIP,"0,00%"
4927,Jean Codognès,2.0,-circonscription-pyrenees-orientales,PS,"33,92%"
4928,Arlette Franco,2.0,-circonscription-pyrenees-orientales,UMP,"33,74%"
4929,Maryse Besse,2.0,-circonscription-pyrenees-orientales,FN,"18,07%"
4930,Alain Esclope,2.0,-circonscription-pyrenees-orientales,CPNT,"4,39%"
4931,Audrey Schall,2.0,-circonscription-pyrenees-orientales,Divers,"1,76%"
4932,Ghislaine Zaparty,2.0,-circonscription-pyrenees-orientales,LCR,"1,50%"
4933,Roger Chenaye,2.0,-circonscription-pyrenees-orientales,MNR,"1,15%"
4934,Marie-Françoise Bile-Centene,2.0,-circonscription-pyrenees-orientales,Pôle républicain,"1,11%"
4935,Jaume Roure,2.0,-circonscription-pyrenees-orientales,"
									Unitat Catalana									","1,05%"
4936,Liberto Plana,2.0,-circonscription-pyrenees-orientales,LO,"1,04%"
4937,Roger Foinels,2.0,-circonscription-pyrenees-orientales,MPF,"0,93%"
4938,Laetitia Sanchez,2.0,-circonscription-pyrenees-orientales,"
									Droit de chasse									","0,73%"
4939,Anne Legrout,2.0,-circonscription-pyrenees-orientales,Divers,"0,33%"
4940,Daniel Drouillard,2.0,-circonscription-pyrenees-orientales,Parti des travailleurs,"0,28%"
4941,François Calvet,3.0,-circonscription-pyrenees-orientales,UMP,"33,84%"
4942,Christian Bourquin,3.0,-circonscription-pyrenees-orientales,PS,"31,10%"
4943,Annie Tutin,3.0,-circonscription-pyrenees-orientales,FN,"12,32%"
4944,François Fiter,3.0,-circonscription-pyrenees-orientales,PCF,"5,60%"
4945,Christian Blanc,3.0,-circonscription-pyrenees-orientales,Divers droite,"4,08%"
4946,Conception Gallego,3.0,-circonscription-pyrenees-orientales,CPNT,"2,15%"
4947,François Ferrand,3.0,-circonscription-pyrenees-orientales,Les Verts,"1,98%"
4948,Bernard Cholet,3.0,-circonscription-pyrenees-orientales,LCR,"1,71%"
4949,Pierre Prat,3.0,-circonscription-pyrenees-orientales,Divers,"1,51%"
4950,Jordi Vera,3.0,-circonscription-pyrenees-orientales,"
									Bloc Català									","1,15%"
4951,Irène Nuccio,3.0,-circonscription-pyrenees-orientales,Divers,"1,09%"
4952,Simon Sales,3.0,-circonscription-pyrenees-orientales,Pôle républicain,"0,89%"
4953,Christian Pourrière,3.0,-circonscription-pyrenees-orientales,"
									Droit de chasse									","0,71%"
4954,Esther Silan,3.0,-circonscription-pyrenees-orientales,LO,"0,68%"
4955,Françoise Marin,3.0,-circonscription-pyrenees-orientales,MNR,"0,59%"
4956,Maryse Lapergue,3.0,-circonscription-pyrenees-orientales,Génération écologie,"0,34%"
4957,Denis Bellac,3.0,-circonscription-pyrenees-orientales,CNIP,"0,26%"
4958,Henri Sicre,4.0,-circonscription-pyrenees-orientales,PS,"31,09%"
4959,Myriam Granat,4.0,-circonscription-pyrenees-orientales,UMP,"27,69%"
4960,Edouard Fesenbeck,4.0,-circonscription-pyrenees-orientales,FN,"16,30%"
4961,Nicolas Garcia,4.0,-circonscription-pyrenees-orientales,PCF,"8,77%"
4962,Catherine Delhoste,4.0,-circonscription-pyrenees-orientales,CPNT,"2,63%"
4963,Annick Duval,4.0,-circonscription-pyrenees-orientales,Les Verts,"2,51%"
4964,Virginie Barre,4.0,-circonscription-pyrenees-orientales,"
									Unitat Catalana									","1,92%"
4965,Sébastien Lefevre,4.0,-circonscription-pyrenees-orientales,LCR,"1,51%"
4966,Chantal Décosse,4.0,-circonscription-pyrenees-orientales,Pôle républicain,"1,47%"
4967,Christiane Bruneau,4.0,-circonscription-pyrenees-orientales,MPF,"1,45%"
4968,Annette Sassoli-Delcroix,4.0,-circonscription-pyrenees-orientales,"
									Droit de chasse									","1,14%"
4969,José Marin,4.0,-circonscription-pyrenees-orientales,MNR,"1,05%"
4970,Jean-Marie Benito,4.0,-circonscription-pyrenees-orientales,LO,"1,04%"
4971,Edwige Pia,4.0,-circonscription-pyrenees-orientales,Cap 21,"0,95%"
4972,Martine Lebrun,4.0,-circonscription-pyrenees-orientales,Génération écologie,"0,37%"
4973,Christian Joubert,4.0,-circonscription-pyrenees-orientales,Divers,"0,12%"
4974,Robert Grossmann,1.0,-circonscription-bas-rhin,UMP,"37,30%"
