,Candidat,Circ,Departement,Parti,Score
1189,François Deseille,3.0,-circonscription-cote-d-or,MoDem,"7,13%"
1190,Rémy Boursot,3.0,-circonscription-cote-d-or,FN,"4,87%"
1191,Stéphanie Modde,3.0,-circonscription-cote-d-or,Les Verts,"3,65%"
1192,Danièle Patinet,3.0,-circonscription-cote-d-or,EXG,"2,35%"
1193,Isabelle de Almeida,3.0,-circonscription-cote-d-or,PCF,"2,34%"
1194,Jean-François Bathelier,3.0,-circonscription-cote-d-or,MPF,"1,89%"
1195,Claire Rocher,3.0,-circonscription-cote-d-or,LO,"0,88%"
1196,Jean-Marc Mulenet,3.0,-circonscription-cote-d-or,La France en Action,"0,76%"
1197,Jacques Bonnot,3.0,-circonscription-cote-d-or,PT,"0,73%"
1198,Gabriel Michea,3.0,-circonscription-cote-d-or,MNR,"0,62%"
1199,Pascal Moriou,3.0,-circonscription-cote-d-or,DVD,"0,38%"
1200,Nouna Southiphone,3.0,-circonscription-cote-d-or,Mouvement Ecologiste Indépendant,"0,31%"
1201,Khadidja Benhadji,3.0,-circonscription-cote-d-or,"
									Parti Rachid Nekkaz									","0,28%"
1202,François Sauvadet,4.0,-circonscription-cote-d-or,Le Nouveau Centre,"52,14%"
1203,Patrick Molinoz,4.0,-circonscription-cote-d-or,PRG,"27,44%"
1204,Annie Lacombe,4.0,-circonscription-cote-d-or,FN,"4,60%"
1205,Marie Saucourt,4.0,-circonscription-cote-d-or,LCR,"2,88%"
1206,Jean-Pierre Duplus,4.0,-circonscription-cote-d-or,Les Verts,"2,51%"
1207,Jean-Yves Robe,4.0,-circonscription-cote-d-or,PCF,"2,28%"
1208,Laura Sabatier,4.0,-circonscription-cote-d-or,MPF,"1,99%"
1209,Richard Baudelin,4.0,-circonscription-cote-d-or,Mouvement Ecologiste Indépendant,"1,11%"
1210,Véronique Thyébault,4.0,-circonscription-cote-d-or,DVD,"1,08%"
1211,Michel Denizot,4.0,-circonscription-cote-d-or,LO,"0,92%"
1212,François Laurier,4.0,-circonscription-cote-d-or,DVD,"0,90%"
1213,Jean-Claude Vanier,4.0,-circonscription-cote-d-or,PT,"0,68%"
1214,Fabienne Gérard,4.0,-circonscription-cote-d-or,MNR,"0,61%"
1215,Nicole Essayan,4.0,-circonscription-cote-d-or,La France en Action,"0,52%"
1216,Louis Mangin,4.0,-circonscription-cote-d-or,DVD,"0,34%"
1217,Alain Suguenot,5.0,-circonscription-cote-d-or,UMP,"52,68%"
1218,Jean-Claude Robert,5.0,-circonscription-cote-d-or,PS,"24,85%"
1219,Sophie Vielfaure,5.0,-circonscription-cote-d-or,MoDem,"6,59%"
1220,Pierre Jaboulet-Vercherre,5.0,-circonscription-cote-d-or,FN,"5,61%"
1221,Christine Durnerin,5.0,-circonscription-cote-d-or,Les Verts,"2,31%"
1222,Yves Hollinger,5.0,-circonscription-cote-d-or,LCR,"2,07%"
1223,Jean-Claude Salomon,5.0,-circonscription-cote-d-or,PCF,"1,49%"
1224,Jérôme Joussen,5.0,-circonscription-cote-d-or,Le Trèfle,"1,27%"
1225,Philippe Gervaud,5.0,-circonscription-cote-d-or,MPF,"1,07%"
1226,Françoise Petet,5.0,-circonscription-cote-d-or,LO,"0,92%"
1227,Roland Essayan,5.0,-circonscription-cote-d-or,La France en Action,"0,70%"
1228,Roger Saunois,5.0,-circonscription-cote-d-or,MNR,"0,43%"
1229,Danielle Bousquet,1.0,-circonscription-cotes-d-armor,PS,"39,86%"
1230,Alain Cadec,1.0,-circonscription-cotes-d-armor,UMP,"35,95%"
1231,Jean-Guy Le Bère,1.0,-circonscription-cotes-d-armor,PCF,"5,37%"
1232,Marc Boivin,1.0,-circonscription-cotes-d-armor,Les Verts,"4,50%"
1233,Samuel Burlot,1.0,-circonscription-cotes-d-armor,LCR,"3,81%"
1234,Kingsley Okunmwendia,1.0,-circonscription-cotes-d-armor,DVD,"2,61%"
1235,Jean-Claude Bourva,1.0,-circonscription-cotes-d-armor,FN,"2,36%"
1236,Pierre-Yves Lopin,1.0,-circonscription-cotes-d-armor,MPF,"2,08%"
1237,Alice Cherbonnel,1.0,-circonscription-cotes-d-armor,Génération Ecologie,"1,89%"
1238,Alain Le Fol,1.0,-circonscription-cotes-d-armor,LO,"1,11%"
1239,Sylvie Furlan,1.0,-circonscription-cotes-d-armor,PT,"0,46%"
1240,Michel Vaspart,2.0,-circonscription-cotes-d-armor,UMP,"38,87%"
1241,Jean Gaubert,2.0,-circonscription-cotes-d-armor,PS,"38,86%"
1242,Anne-Marie Crolais,2.0,-circonscription-cotes-d-armor,MoDem,"7,52%"
1243,Anne-Marie Boudou,2.0,-circonscription-cotes-d-armor,Les Verts,"3,64%"
1244,Marion Doucet,2.0,-circonscription-cotes-d-armor,LCR,"2,68%"
1245,Tiéphaine Marcais,2.0,-circonscription-cotes-d-armor,FN,"2,43%"
1246,Alain Guérin,2.0,-circonscription-cotes-d-armor,PCF,"2,10%"
1247,Ildiko Letellier,2.0,-circonscription-cotes-d-armor,MPF,"1,48%"
1248,Véronique Meheust,2.0,-circonscription-cotes-d-armor,CPNT,"1,11%"
1249,Philippe Guéguen,2.0,-circonscription-cotes-d-armor,LO,"0,86%"
1250,Christophe Ollivier,2.0,-circonscription-cotes-d-armor,PT,"0,46%"
1251,Marc Le Fur,3.0,-circonscription-cotes-d-armor,UMP,"48,03%"
1252,Loïc Cauret,3.0,-circonscription-cotes-d-armor,PS,"34,70%"
1253,Geoffroy de Longuemar,3.0,-circonscription-cotes-d-armor,MoDem,"2,93%"
1254,André Ollivro,3.0,-circonscription-cotes-d-armor,Les Verts,"2,80%"
1255,Annie Gouardin,3.0,-circonscription-cotes-d-armor,PCF,"2,49%"
1256,Pierre-Marie Launay,3.0,-circonscription-cotes-d-armor,FN,"2,22%"
1257,Armand Zvenigorosky,3.0,-circonscription-cotes-d-armor,LCR,"1,91%"
1258,Maurice Leforestier,3.0,-circonscription-cotes-d-armor,CPNT,"1,13%"
1259,Martial Collet,3.0,-circonscription-cotes-d-armor,LO,"0,97%"
1260,Gilles Boulin,3.0,-circonscription-cotes-d-armor,DVG,"0,92%"
1261,Laurence Duvernay,3.0,-circonscription-cotes-d-armor,MPF,"0,73%"
1262,Claude Jegouic,3.0,-circonscription-cotes-d-armor,La France en Action,"0,72%"
1263,Nicole Poences,3.0,-circonscription-cotes-d-armor,MRC,"0,47%"
1264,Marie-Renée Oget,4.0,-circonscription-cotes-d-armor,PS,"32,61%"
1265,Marie-Elisabeth Bague,4.0,-circonscription-cotes-d-armor,UMP,"26,16%"
1266,Gérard Lahellec,4.0,-circonscription-cotes-d-armor,PCF,"12,48%"
1267,Marie-Françoise Droniou,4.0,-circonscription-cotes-d-armor,MoDem,"10,22%"
1268,Mona Bras,4.0,-circonscription-cotes-d-armor,UDB,"4,93%"
1269,Sylvie Guillou,4.0,-circonscription-cotes-d-armor,LCR,"3,51%"
1270,Myriam de Coatparquet,4.0,-circonscription-cotes-d-armor,FN,"2,67%"
1271,Michel Priziac,4.0,-circonscription-cotes-d-armor,PRG,"2,25%"
1272,Margaret Studler,4.0,-circonscription-cotes-d-armor,MPF,"2,10%"
1273,Carole Leforestier,4.0,-circonscription-cotes-d-armor,CPNT,"1,44%"
1274,Yves Thoraval,4.0,-circonscription-cotes-d-armor,LO,"1,06%"
1275,Hélène Borel,4.0,-circonscription-cotes-d-armor,PT,"0,57%"
1276,Marie-Dominique Furet,5.0,-circonscription-cotes-d-armor,UMP,"34,16%"
1277,Corinne Erhel,5.0,-circonscription-cotes-d-armor,PS,"33,54%"
1278,Jean-Yves de Chaisemartin,5.0,-circonscription-cotes-d-armor,MoDem,"10,97%"
1279,Isabelle Métayer,5.0,-circonscription-cotes-d-armor,Les Verts,"4,95%"
1280,Claudine Féjean,5.0,-circonscription-cotes-d-armor,PCF,"4,40%"
1281,Thibaud Saint-Michel,5.0,-circonscription-cotes-d-armor,LCR,"2,99%"
1282,Catherine Génie,5.0,-circonscription-cotes-d-armor,FN,"2,46%"
1283,Philippe Coulau,5.0,-circonscription-cotes-d-armor,DIV,"2,20%"
1284,Lary-Jacques Casteret,5.0,-circonscription-cotes-d-armor,MPF,"1,32%"
1285,Marie-Pierre Menguy,5.0,-circonscription-cotes-d-armor,LO,"1,04%"
1286,Murielle Canuet,5.0,-circonscription-cotes-d-armor,CPNT,"0,93%"
1287,Jean-Pierre Deria,5.0,-circonscription-cotes-d-armor,DIV,"0,66%"
1288,Emile Robert,5.0,-circonscription-cotes-d-armor,MNR,"0,38%"
1289,Michel Vergnier,1.0,-circonscription-creuse,PS,"45,49%"
1290,Brigitte Jammot,1.0,-circonscription-creuse,UMP,"30,71%"
1291,Camille de Froment-Baril,1.0,-circonscription-creuse,MoDem,"10,38%"
1292,Vincent Labrousse,1.0,-circonscription-creuse,PCF,"7,21%"
1293,Philippe Cubaynes,1.0,-circonscription-creuse,MNR,"1,41%"
1294,Chantal Lesouple,1.0,-circonscription-creuse,PT,"1,25%"
1295,Antoinette Foulon,1.0,-circonscription-creuse,Les Verts,"1,13%"
1296,Maurice Cornet,1.0,-circonscription-creuse,Mouvement Ecologiste Indépendant,"0,80%"
1297,Elisabeth Faucon,1.0,-circonscription-creuse,LO,"0,76%"
1298,Maryline Pierrat,1.0,-circonscription-creuse,La France en Action,"0,53%"
1299,Alexandre Fontana,1.0,-circonscription-creuse,Le Nouveau Centre,"0,33%"
1300,Jean Auclair,2.0,-circonscription-creuse,UMP,"46,90%"
1301,Georges Sarre,2.0,-circonscription-creuse,MRC,"29,84%"
1302,Alain Gribet,2.0,-circonscription-creuse,MoDem,"10,00%"
1303,Joel Lainé,2.0,-circonscription-creuse,LCR,"5,83%"
1304,REJANE Guidon,2.0,-circonscription-creuse,FN,"1,89%"
1305,André Rigaud,2.0,-circonscription-creuse,CPNT,"1,88%"
1306,Roger Gorizzutti,2.0,-circonscription-creuse,LO,"0,97%"
1307,Olga Tuduri,2.0,-circonscription-creuse,MPF,"0,87%"
1308,Paulette Sagnard,2.0,-circonscription-creuse,Partit Occitan,"0,74%"
1309,Jean Houlmann,2.0,-circonscription-creuse,La France en Action,"0,69%"
1310,Françoise Bernardet,2.0,-circonscription-creuse,MNR,"0,40%"
1311,Pascal Deguilhem,1.0,-circonscription-dordogne,PS,"35,33%"
1312,Jérome Peyrat,1.0,-circonscription-dordogne,UMP,"34,85%"
1313,Francis Colbac,1.0,-circonscription-dordogne,PCF,"12,82%"
1314,Annick Ignard,1.0,-circonscription-dordogne,MoDem,"5,34%"
1315,Jean-Yves Cartier,1.0,-circonscription-dordogne,FN,"2,83%"
1316,Danièle Lafont,1.0,-circonscription-dordogne,LCR,"2,62%"
1317,Lionel Agullo,1.0,-circonscription-dordogne,Mouvement Ecologiste Indépendant,"1,46%"
1318,Hélène Courcelle-Labrousse,1.0,-circonscription-dordogne,MPF,"1,28%"
1319,Martine Guillou,1.0,-circonscription-dordogne,CPNT,"1,17%"
1320,François Pontalier,1.0,-circonscription-dordogne,Partit Occitan,"0,82%"
1321,Josefa Torres,1.0,-circonscription-dordogne,LO,"0,75%"
1322,Jean-Claude Creusot,1.0,-circonscription-dordogne,La France en Action,"0,75%"
1323,Daniel Garrigue,2.0,-circonscription-dordogne,UMP,"40,52%"
1324,Cécile Labarthe,2.0,-circonscription-dordogne,PS,"28,65%"
1325,Marc Mattera,2.0,-circonscription-dordogne,MoDem,"10,36%"
1326,Antoine Peyret-Lacombe,2.0,-circonscription-dordogne,FN,"5,22%"
1327,Laurent Perea,2.0,-circonscription-dordogne,PCF,"3,93%"
1328,Laurent Simonet,2.0,-circonscription-dordogne,Les Verts,"2,27%"
1329,Jean-Paul Valette,2.0,-circonscription-dordogne,LCR,"2,15%"
1330,Marianic Dumigron,2.0,-circonscription-dordogne,CPNT,"1,79%"
1331,Marc Peyroche,2.0,-circonscription-dordogne,MPF,"1,63%"
1332,Corinne Anselme,2.0,-circonscription-dordogne,Mouvement Ecologiste Indépendant,"0,93%"
1333,Pierre Gilbert,2.0,-circonscription-dordogne,La France en Action,"0,74%"
1334,Danielle Riché,2.0,-circonscription-dordogne,LO,"0,73%"
1335,Patricia Gibeau,2.0,-circonscription-dordogne,MNR,"0,55%"
1336,Boris Coquard,2.0,-circonscription-dordogne,DIV,"0,48%"
1337,Véronique Evrard,2.0,-circonscription-dordogne,DIV,"0,03%"
1338,Alain Lucas,3.0,-circonscription-dordogne,UMP,"36,88%"
1339,Michel Debet,3.0,-circonscription-dordogne,PS,"31,54%"
1340,Jean-Paul Salon,3.0,-circonscription-dordogne,PCF,"13,22%"
1341,Jean Lafond-Grellety,3.0,-circonscription-dordogne,MoDem,"5,85%"
1342,Charlotte du Rousset,3.0,-circonscription-dordogne,FN,"2,79%"
1343,Sonia Zaïgouche,3.0,-circonscription-dordogne,Les Verts,"2,62%"
1344,Jean-Emile Moreau,3.0,-circonscription-dordogne,CPNT,"2,16%"
1345,André Rosevegue,3.0,-circonscription-dordogne,LCR,"2,00%"
1346,Myriam de Hericourt,3.0,-circonscription-dordogne,MPF,"1,57%"
1347,Jacques Decoupy,3.0,-circonscription-dordogne,LO,"0,79%"
1348,Denise Romano,3.0,-circonscription-dordogne,La France en Action,"0,57%"
1349,Germinal Peiro,4.0,-circonscription-dordogne,PS,"40,57%"
1350,Dominique Bousquet,4.0,-circonscription-dordogne,UMP,"33,82%"
1351,Danièle Cazauvieilh,4.0,-circonscription-dordogne,MoDem,"6,19%"
1352,Annick Le Goff,4.0,-circonscription-dordogne,PCF,"4,57%"
1353,Emmanuelle Pujol,4.0,-circonscription-dordogne,FN,"3,06%"
1354,Irène Leguay,4.0,-circonscription-dordogne,LCR,"2,45%"
1355,Frédéric Inizan,4.0,-circonscription-dordogne,Les Verts,"2,43%"
1356,Stéphanie Micolon de Guerines,4.0,-circonscription-dordogne,MPF,"1,74%"
1357,Jean-Pierre Autofage,4.0,-circonscription-dordogne,CPNT,"1,61%"
1358,Patrick Peyrat,4.0,-circonscription-dordogne,DVD,"1,13%"
1359,Isabelle Ratabou,4.0,-circonscription-dordogne,Mouvement Hommes-Animaux-Nature,"1,02%"
1360,Michel Chrétien,4.0,-circonscription-dordogne,La France en Action,"0,82%"
1361,Serge Mercier,4.0,-circonscription-dordogne,LO,"0,60%"
1362,Françoise Branget,1.0,-circonscription-doubs,UMP,"43,22%"
1363,Barbara Romagnan,1.0,-circonscription-doubs,PS,"29,67%"
1364,Philippe Gonon,1.0,-circonscription-doubs,MoDem,"6,87%"
1365,Alain Dudret,1.0,-circonscription-doubs,FN,"4,32%"
1366,Claude Mercier,1.0,-circonscription-doubs,Les Verts,"4,18%"
1367,Christophe Lime,1.0,-circonscription-doubs,PCF,"3,14%"
1368,Norbert Nusbaum,1.0,-circonscription-doubs,LCR,"2,38%"
1369,Nathalie Chevassu,1.0,-circonscription-doubs,Mouvement Ecologiste Indépendant,"1,26%"
1370,Fabienne de Rycke,1.0,-circonscription-doubs,MPF,"1,17%"
1371,Nicole Friess,1.0,-circonscription-doubs,LO,"0,96%"
1372,Catherine Billod,1.0,-circonscription-doubs,La France en Action,"0,80%"
1373,Samia Jaber,1.0,-circonscription-doubs,MRC,"0,75%"
1374,Raymond Villerot,1.0,-circonscription-doubs,MNR,"0,49%"
1375,Hervé Drouot,1.0,-circonscription-doubs,DIV,"0,40%"
1376,Jean-Pierre Plaza,1.0,-circonscription-doubs,DIV,"0,39%"
1377,Jacques Grosperrin,2.0,-circonscription-doubs,UMP,"45,27%"
1378,Marie-Guite Dufay,2.0,-circonscription-doubs,PS,"29,13%"
1379,Odile Faivre-Petitjean,2.0,-circonscription-doubs,MoDem,"7,05%"
1380,Sylvie Delorme,2.0,-circonscription-doubs,Les Verts,"4,38%"
1381,Josiane Oget,2.0,-circonscription-doubs,FN,"3,71%"
1382,Annie Menetrier,2.0,-circonscription-doubs,PCF,"2,53%"
1383,François Portal,2.0,-circonscription-doubs,LCR,"2,51%"
1384,Jean-Pierre Joly,2.0,-circonscription-doubs,MPF,"1,50%"
1385,Bruno Patois,2.0,-circonscription-doubs,Mouvement Ecologiste Indépendant,"0,94%"
1386,Jean-Claude Braillard,2.0,-circonscription-doubs,CPNT,"0,74%"
1387,Brigitte Vuitton,2.0,-circonscription-doubs,LO,"0,69%"
1388,Catherine Jallon,2.0,-circonscription-doubs,La France en Action,"0,65%"
1389,Gérard Schoenberg,2.0,-circonscription-doubs,PT,"0,57%"
1390,Patrick Thielley,2.0,-circonscription-doubs,DIV,"0,33%"
1391,Marcel Bonnot,3.0,-circonscription-doubs,UMP,"45,32%"
1392,Joseph Parrenin,3.0,-circonscription-doubs,PS,"29,69%"
1393,Martine Faivre-Pierret,3.0,-circonscription-doubs,FN,"5,62%"
1394,Laurent Bourquin,3.0,-circonscription-doubs,MoDem,"5,24%"
1395,Bernard Lachambre,3.0,-circonscription-doubs,Les Verts,"3,14%"
1396,Alain Merle,3.0,-circonscription-doubs,DVD,"2,81%"
1397,Gérard Aviat,3.0,-circonscription-doubs,LCR,"1,95%"
1398,Christian Driano,3.0,-circonscription-doubs,LO,"1,45%"
1399,Isabelle Lopez,3.0,-circonscription-doubs,MRC,"1,21%"
1400,Lydia Dronneau,3.0,-circonscription-doubs,PCF,"1,13%"
1401,Christiane Vareilles,3.0,-circonscription-doubs,CPNT,"0,97%"
1402,Josette de Rougemont,3.0,-circonscription-doubs,MPF,"0,91%"
1403,Sylvie Jallon,3.0,-circonscription-doubs,La France en Action,"0,56%"
1404,Irène Tharin,4.0,-circonscription-doubs,UMP,"41,35%"
1405,Pierre Moscovici,4.0,-circonscription-doubs,PS,"35,06%"
1406,Sophie Montel,4.0,-circonscription-doubs,FN,"8,38%"
1407,Catherine Guepratte,4.0,-circonscription-doubs,MoDem,"4,64%"
1408,Françoise Grosjean,4.0,-circonscription-doubs,Les Verts,"2,54%"
1409,Fabienne Finck,4.0,-circonscription-doubs,LCR,"1,97%"
1410,Chantal Adami,4.0,-circonscription-doubs,PCF,"1,45%"
1411,Michel Treppo,4.0,-circonscription-doubs,LO,"1,04%"
1412,Catherine Le Maout,4.0,-circonscription-doubs,MPF,"0,82%"
1413,Yves Vola,4.0,-circonscription-doubs,Génération Ecologie,"0,75%"
1414,Bernard Richard,4.0,-circonscription-doubs,MNR,"0,65%"
1415,Heribert Dru,4.0,-circonscription-doubs,EXG,"0,49%"
1416,André-Michel Schaeffner,4.0,-circonscription-doubs,EXG,"0,43%"
1417,Elisabeth Gladstone,4.0,-circonscription-doubs,La France en Action,"0,42%"
1418,Jean-Marie Binetruy,5.0,-circonscription-doubs,UMP,"54,93%"
1419,Christian Bouday,5.0,-circonscription-doubs,DVG,"18,90%"
1420,Marie-Jacques Chalumeau,5.0,-circonscription-doubs,MoDem,"8,61%"
1421,Claude Vernier,5.0,-circonscription-doubs,FN,"5,11%"
1422,François Mandil,5.0,-circonscription-doubs,Les Verts,"3,46%"
1423,Laurence Lyonnais,5.0,-circonscription-doubs,LCR,"3,05%"
1424,Odile Humbert,5.0,-circonscription-doubs,LO,"1,37%"
1425,Jean-Luc Pedezert,5.0,-circonscription-doubs,CPNT,"1,35%"
1426,Sylvie Tisserand,5.0,-circonscription-doubs,MPF,"1,33%"
1427,François Delsau,5.0,-circonscription-doubs,Mouvement Ecologiste Indépendant,"1,28%"
1428,William Filonczuk,5.0,-circonscription-doubs,La France en Action,"0,61%"
1429,Patrick Labaune,1.0,-circonscription-drome,UMP,"45,98%"
1430,Zabida Nakib-Colomb,1.0,-circonscription-drome,PS,"20,55%"
1431,Michèle Rivasi,1.0,-circonscription-drome,Les Verts,"13,15%"
1432,Rosalie Kerdo,1.0,-circonscription-drome,MoDem,"7,59%"
1433,Nathalie Franquet,1.0,-circonscription-drome,FN,"4,71%"
1434,Marie-Odile Chevalier,1.0,-circonscription-drome,LCR,"2,75%"
1435,Danielle Garnier,1.0,-circonscription-drome,PCF,"2,04%"
1436,Laurence Baffert,1.0,-circonscription-drome,MPF,"1,13%"
1437,Michel Capelasse,1.0,-circonscription-drome,Mouvement Ecologiste Indépendant,"0,86%"
1438,Alain Terno,1.0,-circonscription-drome,LO,"0,71%"
1439,Geneviève Dussoulier,1.0,-circonscription-drome,La France en Action,"0,54%"
1440,Franck Reynier,2.0,-circonscription-drome,UMP,"40,41%"
1441,Anne-Marie Reme-Pic,2.0,-circonscription-drome,PS,"27,76%"
1442,Thierry Cornillet,2.0,-circonscription-drome,MoDem,"13,71%"
1443,Joël Cheval,2.0,-circonscription-drome,FN,"6,63%"
1444,Marie-Jo Bayoud-Torres,2.0,-circonscription-drome,PCF,"3,70%"
1445,Dominique Hennion,2.0,-circonscription-drome,Les Verts,"2,56%"
1446,Raphaële Mounib,2.0,-circonscription-drome,LCR,"2,18%"
1447,Clotilde Marchandier,2.0,-circonscription-drome,MPF,"1,06%"
1448,Serge Carvou,2.0,-circonscription-drome,Le Trèfle,"1,03%"
1449,Adèle Kopff,2.0,-circonscription-drome,LO,"0,53%"
1450,Alfred Canovas,2.0,-circonscription-drome,MNR,"0,44%"
1451,Hervé Mariton,3.0,-circonscription-drome,UMP,"44,03%"
1452,Michel Grégoire,3.0,-circonscription-drome,PS,"27,36%"
1453,François Pegon,3.0,-circonscription-drome,MoDem,"7,43%"
1454,Philippe Berrard,3.0,-circonscription-drome,Les Verts,"5,61%"
1455,Daniel Pelissier,3.0,-circonscription-drome,FN,"4,50%"
1456,Joël Mottet,3.0,-circonscription-drome,PCF,"4,46%"
1457,Gérard Gagnier,3.0,-circonscription-drome,LCR,"3,07%"
1458,Gérald Tanniou,3.0,-circonscription-drome,Le Trèfle,"0,98%"
1459,Catherine Regue,3.0,-circonscription-drome,MPF,"0,91%"
1460,Michel Piot,3.0,-circonscription-drome,LO,"0,59%"
1461,Laurence Simon,3.0,-circonscription-drome,MNR,"0,50%"
1462,Marie-Antoinett Thivel,3.0,-circonscription-drome,Partit Occitan,"0,30%"
1463,Kelly-Eric Guillon,3.0,-circonscription-drome,DVD,"0,24%"
1464,Gabriel Biancheri,4.0,-circonscription-drome,UMP,"45,93%"
1465,Catherine Coutard,4.0,-circonscription-drome,MRC,"24,61%"
1466,Gérard Oriol,4.0,-circonscription-drome,MoDem,"8,82%"
1467,Bernard Pinet,4.0,-circonscription-drome,FN,"6,67%"
1468,Jean-David Abel,4.0,-circonscription-drome,Les Verts,"4,10%"
1469,Jean-Marc Durand,4.0,-circonscription-drome,PCF,"2,86%"
1470,Yannick Vitton-Mea,4.0,-circonscription-drome,LCR,"2,54%"
1471,Philippe Labadens,4.0,-circonscription-drome,MPF,"1,91%"
1472,Françoise Caruso,4.0,-circonscription-drome,Le Trèfle,"1,27%"
1473,Marie-Christine Seemann,4.0,-circonscription-drome,LO,"0,72%"
1474,Claude Estivant,4.0,-circonscription-drome,MNR,"0,56%"
1475,Bruno Le Maire,1.0,-circonscription-eure,UMP,"37,51%"
1476,Anne Mansouret,1.0,-circonscription-eure,PS,"17,69%"
1477,Louis Petiet,1.0,-circonscription-eure,DVD,"13,66%"
1478,Andrée Oger,1.0,-circonscription-eure,PCF,"7,87%"
1479,Joël Hervieu,1.0,-circonscription-eure,MoDem,"7,38%"
1480,Madeleine Masne,1.0,-circonscription-eure,FN,"4,69%"
1481,Marie-France Ordonez,1.0,-circonscription-eure,LCR,"2,89%"
1482,Jacqueline Fihey,1.0,-circonscription-eure,Les Verts,"2,81%"
1483,Monique Darry,1.0,-circonscription-eure,CPNT,"1,22%"
1484,Corinne Roethlisberger,1.0,-circonscription-eure,LO,"1,21%"
1485,Yoann Gontier,1.0,-circonscription-eure,Génération Ecologie,"1,01%"
1486,Cathy Hurdebourcq,1.0,-circonscription-eure,MPF,"0,91%"
1487,Pascale Canivenc,1.0,-circonscription-eure,La France en Action,"0,58%"
1488,Jacques Quirins,1.0,-circonscription-eure,MNR,"0,27%"
1489,Jean-Pierre Nicolas,2.0,-circonscription-eure,UMP,"43,75%"
1490,Alfred Recours,2.0,-circonscription-eure,PS,"26,99%"
1491,Denis Guitton,2.0,-circonscription-eure,MoDem,"8,58%"
1492,Emmanuel Camoin,2.0,-circonscription-eure,FN,"4,40%"
1493,Valéry Beuriot,2.0,-circonscription-eure,PCF,"3,15%"
1494,Sophie Ozanne,2.0,-circonscription-eure,LCR,"2,77%"
1495,Sylvain Bigaud,2.0,-circonscription-eure,Les Verts,"2,71%"
1496,Phillippe Mathière,2.0,-circonscription-eure,MPF,"1,75%"
1497,Corinne Vollais,2.0,-circonscription-eure,CPNT,"1,45%"
1498,Corinne Gerbe,2.0,-circonscription-eure,Mouvement Hommes-Animaux-Nature,"1,14%"
