year,Departement,Circ,Parti,Score
1997.0,finistere,2.0,D,22.85
1997.0,finistere,2.0,ED,8.42
1997.0,finistere,2.0,EG,16.53
1997.0,finistere,2.0,G,35.87
1997.0,finistere,3.0,Autres,1.48
1997.0,finistere,3.0,C,8.82
1997.0,finistere,3.0,D,36.64
1997.0,finistere,3.0,ED,8.43
1997.0,finistere,3.0,EG,17.09
1997.0,finistere,3.0,G,27.53
1997.0,finistere,4.0,Autres,2.0
1997.0,finistere,4.0,C,37.9
1997.0,finistere,4.0,D,2.19
1997.0,finistere,4.0,ED,6.42
1997.0,finistere,4.0,EG,15.94
1997.0,finistere,4.0,G,35.53
1997.0,finistere,5.0,Autres,2.16
1997.0,finistere,5.0,D,46.23
1997.0,finistere,5.0,ED,8.0
1997.0,finistere,5.0,EG,13.37
1997.0,finistere,5.0,G,30.24
1997.0,finistere,6.0,Autres,3.2
1997.0,finistere,6.0,C,35.1
1997.0,finistere,6.0,D,2.64
1997.0,finistere,6.0,ED,8.39
1997.0,finistere,6.0,EG,13.99
1997.0,finistere,6.0,G,36.66
1997.0,finistere,7.0,C,40.32
1997.0,finistere,7.0,D,3.2
1997.0,finistere,7.0,ED,7.93
1997.0,finistere,7.0,EG,20.11
1997.0,finistere,7.0,G,28.43
1997.0,finistere,8.0,Autres,1.09
1997.0,finistere,8.0,D,31.59
1997.0,finistere,8.0,ED,8.51
1997.0,finistere,8.0,EG,14.81
1997.0,finistere,8.0,G,43.99
1997.0,gard,1.0,Autres,2.84
1997.0,gard,1.0,C,26.57
1997.0,gard,1.0,D,3.88
1997.0,gard,1.0,ED,25.45
1997.0,gard,1.0,EG,25.87
1997.0,gard,1.0,G,15.38
1997.0,gard,2.0,Autres,1.01
1997.0,gard,2.0,C,27.42
1997.0,gard,2.0,D,2.11
1997.0,gard,2.0,ED,25.47
1997.0,gard,2.0,EG,21.67
1997.0,gard,2.0,G,22.32
1997.0,gard,3.0,Autres,1.21
1997.0,gard,3.0,C,10.13
1997.0,gard,3.0,D,25.11
1997.0,gard,3.0,ED,20.86
1997.0,gard,3.0,EG,19.72
1997.0,gard,3.0,G,22.96
1997.0,gard,4.0,Autres,0.25
1997.0,gard,4.0,C,23.53
1997.0,gard,4.0,D,3.06
1997.0,gard,4.0,ED,18.08
1997.0,gard,4.0,EG,35.73
1997.0,gard,4.0,G,19.35
1997.0,gard,5.0,Autres,2.48
1997.0,gard,5.0,D,25.37
1997.0,gard,5.0,ED,16.6
1997.0,gard,5.0,EG,30.2
1997.0,gard,5.0,G,25.35
1997.0,gers,1.0,Autres,3.66
1997.0,gers,1.0,D,36.66
1997.0,gers,1.0,ED,7.92
1997.0,gers,1.0,EG,14.08
1997.0,gers,1.0,G,37.69
1997.0,gers,2.0,Autres,3.79
1997.0,gers,2.0,C,36.93
1997.0,gers,2.0,D,4.48
1997.0,gers,2.0,ED,9.07
1997.0,gers,2.0,EG,13.51
1997.0,gers,2.0,G,32.22
1997.0,gironde,1.0,Autres,4.83
1997.0,gironde,1.0,D,43.23
1997.0,gironde,1.0,ED,11.3
1997.0,gironde,1.0,EG,14.63
1997.0,gironde,1.0,G,26.01
1997.0,gironde,2.0,Autres,5.52
1997.0,gironde,2.0,D,41.75
1997.0,gironde,2.0,ED,10.14
1997.0,gironde,2.0,EG,14.59
1997.0,gironde,2.0,G,28.0
1997.0,gironde,3.0,Autres,6.03
1997.0,gironde,3.0,D,26.99
1997.0,gironde,3.0,ED,10.27
1997.0,gironde,3.0,EG,56.72
1997.0,gironde,4.0,Autres,3.15
1997.0,gironde,4.0,D,21.38
1997.0,gironde,4.0,ED,14.78
1997.0,gironde,4.0,EG,19.48
1997.0,gironde,4.0,G,41.21
1997.0,gironde,5.0,Autres,6.56
1997.0,gironde,5.0,C,31.48
1997.0,gironde,5.0,D,1.57
1997.0,gironde,5.0,ED,14.76
1997.0,gironde,5.0,EG,11.68
1997.0,gironde,5.0,G,33.95
1997.0,gironde,6.0,Autres,4.23
1997.0,gironde,6.0,C,29.93
1997.0,gironde,6.0,D,1.9
1997.0,gironde,6.0,ED,10.46
1997.0,gironde,6.0,EG,16.32
1997.0,gironde,6.0,G,37.16
1997.0,gironde,7.0,Autres,4.41
1997.0,gironde,7.0,C,0.35
1997.0,gironde,7.0,D,28.37
1997.0,gironde,7.0,ED,10.05
1997.0,gironde,7.0,EG,15.5
1997.0,gironde,7.0,G,41.32
1997.0,gironde,8.0,Autres,2.45
1997.0,gironde,8.0,C,38.65
1997.0,gironde,8.0,D,3.13
1997.0,gironde,8.0,ED,12.57
1997.0,gironde,8.0,EG,10.15
1997.0,gironde,8.0,G,33.06
1997.0,gironde,9.0,Autres,6.1
1997.0,gironde,9.0,D,31.82
1997.0,gironde,9.0,ED,13.14
1997.0,gironde,9.0,EG,22.36
1997.0,gironde,9.0,G,26.59
1997.0,gironde,10.0,Autres,5.53
1997.0,gironde,10.0,D,30.93
1997.0,gironde,10.0,ED,14.11
1997.0,gironde,10.0,EG,9.82
1997.0,gironde,10.0,G,39.61
1997.0,gironde,11.0,Autres,5.37
1997.0,gironde,11.0,C,30.46
1997.0,gironde,11.0,D,1.92
1997.0,gironde,11.0,ED,12.61
1997.0,gironde,11.0,EG,11.83
1997.0,gironde,11.0,G,37.82
1997.0,guadeloupe,1.0,Autres,0.37
1997.0,guadeloupe,1.0,D,20.7
1997.0,guadeloupe,1.0,ED,0.49
1997.0,guadeloupe,1.0,EG,22.62
1997.0,guadeloupe,1.0,G,55.81
1997.0,guadeloupe,2.0,Autres,1.56
1997.0,guadeloupe,2.0,D,31.23
1997.0,guadeloupe,2.0,EG,66.44
1997.0,guadeloupe,2.0,G,0.76
1997.0,guadeloupe,3.0,Autres,0.51
1997.0,guadeloupe,3.0,D,46.65
1997.0,guadeloupe,3.0,EG,3.6
1997.0,guadeloupe,3.0,G,49.24
1997.0,guadeloupe,4.0,Autres,0.84
1997.0,guadeloupe,4.0,D,58.38
1997.0,guadeloupe,4.0,ED,1.97
1997.0,guadeloupe,4.0,G,38.81
1997.0,guyane,1.0,Autres,15.14
1997.0,guyane,1.0,C,11.76
1997.0,guyane,1.0,ED,1.93
1997.0,guyane,1.0,EG,1.74
1997.0,guyane,1.0,G,69.45
1997.0,guyane,2.0,Autres,10.66
1997.0,guyane,2.0,D,52.46
1997.0,guyane,2.0,ED,4.19
1997.0,guyane,2.0,EG,2.53
1997.0,guyane,2.0,G,30.15
1997.0,haut-rhin,1.0,C,3.78
1997.0,haut-rhin,1.0,D,40.84
1997.0,haut-rhin,1.0,ED,17.67
1997.0,haut-rhin,1.0,EG,13.79
1997.0,haut-rhin,1.0,G,23.9
1997.0,haut-rhin,2.0,C,24.36
1997.0,haut-rhin,2.0,D,18.39
1997.0,haut-rhin,2.0,ED,18.24
1997.0,haut-rhin,2.0,EG,26.5
1997.0,haut-rhin,2.0,G,12.51
1997.0,haut-rhin,3.0,Autres,7.78
1997.0,haut-rhin,3.0,D,50.18
1997.0,haut-rhin,3.0,ED,19.22
1997.0,haut-rhin,3.0,EG,4.97
1997.0,haut-rhin,3.0,G,17.85
1997.0,haut-rhin,4.0,Autres,4.62
1997.0,haut-rhin,4.0,D,52.24
1997.0,haut-rhin,4.0,ED,20.43
1997.0,haut-rhin,4.0,EG,7.63
1997.0,haut-rhin,4.0,G,15.08
1997.0,haut-rhin,5.0,Autres,4.71
1997.0,haut-rhin,5.0,C,23.37
1997.0,haut-rhin,5.0,D,7.3
1997.0,haut-rhin,5.0,ED,26.81
1997.0,haut-rhin,5.0,EG,8.38
1997.0,haut-rhin,5.0,G,29.43
1997.0,haut-rhin,6.0,Autres,5.84
1997.0,haut-rhin,6.0,C,30.17
1997.0,haut-rhin,6.0,D,1.85
1997.0,haut-rhin,6.0,ED,22.91
1997.0,haut-rhin,6.0,EG,7.82
1997.0,haut-rhin,6.0,G,31.41
1997.0,haut-rhin,7.0,Autres,7.87
1997.0,haut-rhin,7.0,D,29.44
1997.0,haut-rhin,7.0,ED,22.66
1997.0,haut-rhin,7.0,EG,12.0
1997.0,haut-rhin,7.0,G,28.02
1997.0,haute-corse,1.0,Autres,4.62
1997.0,haute-corse,1.0,D,35.41
1997.0,haute-corse,1.0,ED,8.02
1997.0,haute-corse,1.0,EG,17.94
1997.0,haute-corse,1.0,G,34.01
1997.0,haute-corse,2.0,Autres,6.64
1997.0,haute-corse,2.0,D,52.51
1997.0,haute-corse,2.0,ED,4.7
1997.0,haute-corse,2.0,EG,11.27
1997.0,haute-corse,2.0,G,24.88
1997.0,haute-garonne,1.0,Autres,4.55
1997.0,haute-garonne,1.0,C,41.29
1997.0,haute-garonne,1.0,D,2.26
1997.0,haute-garonne,1.0,ED,11.53
1997.0,haute-garonne,1.0,EG,40.37
1997.0,haute-garonne,2.0,Autres,3.23
1997.0,haute-garonne,2.0,D,29.94
1997.0,haute-garonne,2.0,ED,14.06
1997.0,haute-garonne,2.0,EG,18.4
1997.0,haute-garonne,2.0,G,34.37
1997.0,haute-garonne,3.0,Autres,3.52
1997.0,haute-garonne,3.0,C,30.14
1997.0,haute-garonne,3.0,D,2.76
1997.0,haute-garonne,3.0,ED,10.85
1997.0,haute-garonne,3.0,EG,18.19
1997.0,haute-garonne,3.0,G,34.55
1997.0,haute-garonne,4.0,Autres,3.22
1997.0,haute-garonne,4.0,D,35.99
1997.0,haute-garonne,4.0,ED,13.68
1997.0,haute-garonne,4.0,EG,17.1
1997.0,haute-garonne,4.0,G,30.0
1997.0,haute-garonne,5.0,Autres,5.4
1997.0,haute-garonne,5.0,D,27.47
1997.0,haute-garonne,5.0,ED,13.73
1997.0,haute-garonne,5.0,EG,17.48
1997.0,haute-garonne,5.0,G,35.92
1997.0,haute-garonne,6.0,Autres,1.88
1997.0,haute-garonne,6.0,C,26.9
1997.0,haute-garonne,6.0,D,1.77
1997.0,haute-garonne,6.0,ED,15.19
1997.0,haute-garonne,6.0,EG,19.29
1997.0,haute-garonne,6.0,G,34.96
1997.0,haute-garonne,7.0,Autres,2.7
1997.0,haute-garonne,7.0,C,15.79
1997.0,haute-garonne,7.0,D,12.44
1997.0,haute-garonne,7.0,ED,10.44
1997.0,haute-garonne,7.0,EG,14.9
1997.0,haute-garonne,7.0,G,43.71
1997.0,haute-garonne,8.0,Autres,2.16
1997.0,haute-garonne,8.0,D,28.44
1997.0,haute-garonne,8.0,ED,10.03
1997.0,haute-garonne,8.0,EG,14.98
1997.0,haute-garonne,8.0,G,44.39
1997.0,haute-loire,1.0,Autres,3.34
1997.0,haute-loire,1.0,C,39.57
1997.0,haute-loire,1.0,D,3.95
1997.0,haute-loire,1.0,ED,17.52
1997.0,haute-loire,1.0,EG,11.4
1997.0,haute-loire,1.0,G,24.22
1997.0,haute-loire,2.0,C,41.95
1997.0,haute-loire,2.0,D,3.61
1997.0,haute-loire,2.0,ED,10.5
1997.0,haute-loire,2.0,EG,14.98
1997.0,haute-loire,2.0,G,28.96
1997.0,haute-marne,1.0,C,34.33
1997.0,haute-marne,1.0,ED,18.24
1997.0,haute-marne,1.0,EG,8.25
1997.0,haute-marne,1.0,G,39.18
1997.0,haute-marne,2.0,Autres,3.81
1997.0,haute-marne,2.0,C,3.44
1997.0,haute-marne,2.0,D,31.47
1997.0,haute-marne,2.0,ED,23.99
1997.0,haute-marne,2.0,EG,15.91
1997.0,haute-marne,2.0,G,21.36
1997.0,haute-saone,1.0,Autres,3.96
1997.0,haute-saone,1.0,D,41.8
1997.0,haute-saone,1.0,ED,15.43
1997.0,haute-saone,1.0,EG,13.13
1997.0,haute-saone,1.0,G,25.69
1997.0,haute-saone,2.0,Autres,40.16
1997.0,haute-saone,2.0,C,22.59
1997.0,haute-saone,2.0,D,3.53
1997.0,haute-saone,2.0,ED,19.78
1997.0,haute-saone,2.0,EG,13.95
1997.0,haute-saone,3.0,Autres,11.72
1997.0,haute-saone,3.0,D,36.83
1997.0,haute-saone,3.0,ED,17.83
1997.0,haute-saone,3.0,EG,5.76
1997.0,haute-saone,3.0,G,27.85
1997.0,haute-savoie,1.0,D,43.43
1997.0,haute-savoie,1.0,ED,14.41
1997.0,haute-savoie,1.0,EG,20.0
1997.0,haute-savoie,1.0,G,22.16
1997.0,haute-savoie,2.0,Autres,2.76
1997.0,haute-savoie,2.0,C,37.74
1997.0,haute-savoie,2.0,D,5.75
1997.0,haute-savoie,2.0,ED,14.93
1997.0,haute-savoie,2.0,EG,17.1
1997.0,haute-savoie,2.0,G,21.72
1997.0,haute-savoie,3.0,Autres,3.15
1997.0,haute-savoie,3.0,C,36.56
1997.0,haute-savoie,3.0,D,2.24
1997.0,haute-savoie,3.0,ED,24.94
1997.0,haute-savoie,3.0,EG,16.71
1997.0,haute-savoie,3.0,G,16.39
1997.0,haute-savoie,4.0,Autres,2.93
1997.0,haute-savoie,4.0,C,39.52
1997.0,haute-savoie,4.0,D,3.85
1997.0,haute-savoie,4.0,ED,16.32
1997.0,haute-savoie,4.0,EG,17.92
1997.0,haute-savoie,4.0,G,19.46
1997.0,haute-savoie,5.0,D,47.28
1997.0,haute-savoie,5.0,ED,14.21
1997.0,haute-savoie,5.0,EG,19.5
1997.0,haute-savoie,5.0,G,19.01
1997.0,haute-vienne,1.0,Autres,13.43
1997.0,haute-vienne,1.0,D,38.73
1997.0,haute-vienne,1.0,ED,8.1
1997.0,haute-vienne,1.0,EG,10.67
1997.0,haute-vienne,1.0,G,29.07
1997.0,haute-vienne,2.0,Autres,2.98
1997.0,haute-vienne,2.0,D,32.69
1997.0,haute-vienne,2.0,ED,6.45
1997.0,haute-vienne,2.0,EG,25.31
1997.0,haute-vienne,2.0,G,32.58
1997.0,haute-vienne,3.0,D,30.86
1997.0,haute-vienne,3.0,ED,8.17
1997.0,haute-vienne,3.0,EG,24.59
1997.0,haute-vienne,3.0,G,36.39
1997.0,haute-vienne,4.0,Autres,2.23
1997.0,haute-vienne,4.0,D,24.17
1997.0,haute-vienne,4.0,ED,8.74
1997.0,haute-vienne,4.0,EG,22.76
1997.0,haute-vienne,4.0,G,42.09
1997.0,hautes-alpes,1.0,Autres,0.42
1997.0,hautes-alpes,1.0,D,37.0
1997.0,hautes-alpes,1.0,ED,12.09
1997.0,hautes-alpes,1.0,EG,18.85
1997.0,hautes-alpes,1.0,G,31.65
1997.0,hautes-alpes,2.0,D,36.02
1997.0,hautes-alpes,2.0,ED,11.77
1997.0,hautes-alpes,2.0,EG,14.97
1997.0,hautes-alpes,2.0,G,37.25
1997.0,hautes-pyrenees,1.0,Autres,3.57
1997.0,hautes-pyrenees,1.0,C,26.95
1997.0,hautes-pyrenees,1.0,D,2.97
1997.0,hautes-pyrenees,1.0,ED,8.42
1997.0,hautes-pyrenees,1.0,EG,18.4
1997.0,hautes-pyrenees,1.0,G,39.69
1997.0,hautes-pyrenees,2.0,Autres,11.64
1997.0,hautes-pyrenees,2.0,C,44.3
1997.0,hautes-pyrenees,2.0,D,1.13
1997.0,hautes-pyrenees,2.0,ED,8.73
1997.0,hautes-pyrenees,2.0,EG,8.61
1997.0,hautes-pyrenees,2.0,G,25.59
1997.0,hautes-pyrenees,3.0,C,26.4
1997.0,hautes-pyrenees,3.0,D,3.16
1997.0,hautes-pyrenees,3.0,ED,9.93
1997.0,hautes-pyrenees,3.0,EG,25.22
1997.0,hautes-pyrenees,3.0,G,35.31
1997.0,hauts-de-seine,1.0,Autres,2.41
1997.0,hauts-de-seine,1.0,D,17.09
1997.0,hauts-de-seine,1.0,ED,21.9
1997.0,hauts-de-seine,1.0,EG,44.08
1997.0,hauts-de-seine,1.0,G,14.5
1997.0,hauts-de-seine,2.0,Autres,1.4
1997.0,hauts-de-seine,2.0,D,42.76
1997.0,hauts-de-seine,2.0,ED,17.33
1997.0,hauts-de-seine,2.0,EG,38.52
1997.0,hauts-de-seine,3.0,Autres,1.8
1997.0,hauts-de-seine,3.0,C,21.56
1997.0,hauts-de-seine,3.0,D,27.47
1997.0,hauts-de-seine,3.0,ED,13.21
1997.0,hauts-de-seine,3.0,EG,14.79
1997.0,hauts-de-seine,3.0,G,21.16
1997.0,hauts-de-seine,4.0,Autres,2.59
1997.0,hauts-de-seine,4.0,C,0.31
1997.0,hauts-de-seine,4.0,D,30.99
1997.0,hauts-de-seine,4.0,ED,13.97
1997.0,hauts-de-seine,4.0,EG,35.38
1997.0,hauts-de-seine,4.0,G,16.76
1997.0,hauts-de-seine,5.0,Autres,1.26
1997.0,hauts-de-seine,5.0,D,40.33
1997.0,hauts-de-seine,5.0,ED,14.47
1997.0,hauts-de-seine,5.0,EG,20.89
1997.0,hauts-de-seine,5.0,G,23.06
1997.0,hauts-de-seine,6.0,Autres,3.24
1997.0,hauts-de-seine,6.0,C,1.46
1997.0,hauts-de-seine,6.0,D,60.27
1997.0,hauts-de-seine,6.0,ED,12.2
1997.0,hauts-de-seine,6.0,EG,8.88
1997.0,hauts-de-seine,6.0,G,13.97
1997.0,hauts-de-seine,7.0,Autres,4.51
1997.0,hauts-de-seine,7.0,D,53.18
1997.0,hauts-de-seine,7.0,ED,11.59
1997.0,hauts-de-seine,7.0,EG,11.11
1997.0,hauts-de-seine,7.0,G,19.6
1997.0,hauts-de-seine,8.0,Autres,1.71
1997.0,hauts-de-seine,8.0,D,44.58
1997.0,hauts-de-seine,8.0,ED,12.07
1997.0,hauts-de-seine,8.0,EG,17.91
1997.0,hauts-de-seine,8.0,G,23.73
1997.0,hauts-de-seine,9.0,Autres,3.15
1997.0,hauts-de-seine,9.0,C,28.51
1997.0,hauts-de-seine,9.0,D,28.15
1997.0,hauts-de-seine,9.0,ED,10.18
1997.0,hauts-de-seine,9.0,EG,10.96
1997.0,hauts-de-seine,9.0,G,19.04
1997.0,hauts-de-seine,10.0,Autres,9.44
1997.0,hauts-de-seine,10.0,C,41.76
1997.0,hauts-de-seine,10.0,D,2.14
1997.0,hauts-de-seine,10.0,ED,10.74
1997.0,hauts-de-seine,10.0,EG,12.02
1997.0,hauts-de-seine,10.0,G,23.9
1997.0,hauts-de-seine,11.0,Autres,1.13
1997.0,hauts-de-seine,11.0,C,25.2
1997.0,hauts-de-seine,11.0,D,1.87
1997.0,hauts-de-seine,11.0,ED,12.25
1997.0,hauts-de-seine,11.0,EG,40.16
1997.0,hauts-de-seine,11.0,G,19.41
1997.0,hauts-de-seine,12.0,Autres,1.57
1997.0,hauts-de-seine,12.0,C,23.62
1997.0,hauts-de-seine,12.0,D,17.8
1997.0,hauts-de-seine,12.0,ED,11.29
1997.0,hauts-de-seine,12.0,EG,17.68
1997.0,hauts-de-seine,12.0,G,28.04
1997.0,hauts-de-seine,13.0,Autres,6.95
1997.0,hauts-de-seine,13.0,D,40.13
1997.0,hauts-de-seine,13.0,ED,11.11
1997.0,hauts-de-seine,13.0,EG,16.97
1997.0,hauts-de-seine,13.0,G,24.85
1997.0,herault,1.0,Autres,4.78
1997.0,herault,1.0,C,29.31
1997.0,herault,1.0,D,2.25
1997.0,herault,1.0,ED,20.0
1997.0,herault,1.0,EG,17.06
1997.0,herault,1.0,G,26.61
1997.0,herault,2.0,Autres,6.03
1997.0,herault,2.0,D,29.09
1997.0,herault,2.0,ED,17.93
1997.0,herault,2.0,EG,16.14
1997.0,herault,2.0,G,30.82
1997.0,herault,3.0,Autres,4.36
1997.0,herault,3.0,D,34.36
1997.0,herault,3.0,ED,19.67
1997.0,herault,3.0,EG,14.7
1997.0,herault,3.0,G,26.92
1997.0,herault,4.0,Autres,1.31
1997.0,herault,4.0,C,22.18
1997.0,herault,4.0,D,2.78
1997.0,herault,4.0,ED,16.81
1997.0,herault,4.0,EG,19.63
1997.0,herault,4.0,G,37.28
1997.0,herault,5.0,Autres,1.53
1997.0,herault,5.0,C,26.6
1997.0,herault,5.0,D,2.11
1997.0,herault,5.0,ED,16.06
1997.0,herault,5.0,EG,23.12
1997.0,herault,5.0,G,30.56
1997.0,herault,6.0,Autres,2.67
1997.0,herault,6.0,C,26.18
1997.0,herault,6.0,D,2.23
1997.0,herault,6.0,ED,25.2
1997.0,herault,6.0,EG,19.22
1997.0,herault,6.0,G,24.51
1997.0,herault,7.0,Autres,2.81
1997.0,herault,7.0,C,22.67
1997.0,herault,7.0,D,1.51
1997.0,herault,7.0,ED,20.28
1997.0,herault,7.0,EG,33.44
1997.0,herault,7.0,G,19.3
1997.0,ille-et-vilaine,1.0,Autres,1.57
1997.0,ille-et-vilaine,1.0,C,25.34
1997.0,ille-et-vilaine,1.0,D,1.77
1997.0,ille-et-vilaine,1.0,ED,7.19
1997.0,ille-et-vilaine,1.0,EG,24.3
1997.0,ille-et-vilaine,1.0,G,39.83
1997.0,ille-et-vilaine,2.0,Autres,0.16
1997.0,ille-et-vilaine,2.0,C,6.0
1997.0,ille-et-vilaine,2.0,D,31.6
1997.0,ille-et-vilaine,2.0,ED,6.35
1997.0,ille-et-vilaine,2.0,EG,17.8
1997.0,ille-et-vilaine,2.0,G,38.08
1997.0,ille-et-vilaine,3.0,Autres,2.25
1997.0,ille-et-vilaine,3.0,C,34.36
1997.0,ille-et-vilaine,3.0,D,2.29
1997.0,ille-et-vilaine,3.0,ED,7.33
1997.0,ille-et-vilaine,3.0,EG,19.24
1997.0,ille-et-vilaine,3.0,G,34.54
1997.0,ille-et-vilaine,4.0,Autres,2.53
1997.0,ille-et-vilaine,4.0,C,46.8
1997.0,ille-et-vilaine,4.0,D,1.75
1997.0,ille-et-vilaine,4.0,ED,7.01
1997.0,ille-et-vilaine,4.0,EG,16.51
1997.0,ille-et-vilaine,4.0,G,25.41
1997.0,ille-et-vilaine,5.0,Autres,1.44
1997.0,ille-et-vilaine,5.0,C,51.43
1997.0,ille-et-vilaine,5.0,D,2.85
1997.0,ille-et-vilaine,5.0,ED,6.39
1997.0,ille-et-vilaine,5.0,EG,15.49
1997.0,ille-et-vilaine,5.0,G,22.4
1997.0,ille-et-vilaine,6.0,Autres,0.23
1997.0,ille-et-vilaine,6.0,C,44.15
1997.0,ille-et-vilaine,6.0,D,2.97
1997.0,ille-et-vilaine,6.0,ED,7.01
1997.0,ille-et-vilaine,6.0,EG,15.71
1997.0,ille-et-vilaine,6.0,G,29.93
1997.0,ille-et-vilaine,7.0,Autres,4.05
1997.0,ille-et-vilaine,7.0,C,39.26
1997.0,ille-et-vilaine,7.0,D,2.34
1997.0,ille-et-vilaine,7.0,ED,9.36
1997.0,ille-et-vilaine,7.0,EG,18.15
1997.0,ille-et-vilaine,7.0,G,26.83
1997.0,indre,1.0,Autres,2.0
1997.0,indre,1.0,C,31.25
1997.0,indre,1.0,D,2.67
1997.0,indre,1.0,ED,13.77
1997.0,indre,1.0,EG,17.26
1997.0,indre,1.0,G,33.06
1997.0,indre,2.0,Autres,1.49
1997.0,indre,2.0,C,38.24
1997.0,indre,2.0,ED,10.81
1997.0,indre,2.0,EG,15.77
1997.0,indre,2.0,G,33.69
1997.0,indre,3.0,C,9.33
1997.0,indre,3.0,D,31.62
1997.0,indre,3.0,ED,13.07
1997.0,indre,3.0,EG,10.13
1997.0,indre,3.0,G,35.86
1997.0,indre-et-loire,1.0,Autres,2.57
1997.0,indre-et-loire,1.0,C,20.73
1997.0,indre-et-loire,1.0,D,20.78
1997.0,indre-et-loire,1.0,ED,12.16
1997.0,indre-et-loire,1.0,EG,15.89
1997.0,indre-et-loire,1.0,G,27.86
1997.0,indre-et-loire,2.0,Autres,1.83
1997.0,indre-et-loire,2.0,D,36.38
1997.0,indre-et-loire,2.0,ED,12.77
1997.0,indre-et-loire,2.0,EG,15.61
1997.0,indre-et-loire,2.0,G,33.42
1997.0,indre-et-loire,3.0,Autres,1.91
1997.0,indre-et-loire,3.0,C,31.43
1997.0,indre-et-loire,3.0,D,4.16
1997.0,indre-et-loire,3.0,ED,11.68
1997.0,indre-et-loire,3.0,EG,21.59
1997.0,indre-et-loire,3.0,G,29.23
1997.0,indre-et-loire,4.0,Autres,2.75
1997.0,indre-et-loire,4.0,C,32.66
1997.0,indre-et-loire,4.0,D,4.23
1997.0,indre-et-loire,4.0,ED,13.33
1997.0,indre-et-loire,4.0,EG,17.5
1997.0,indre-et-loire,4.0,G,29.54
1997.0,indre-et-loire,5.0,D,39.83
1997.0,indre-et-loire,5.0,ED,12.42
1997.0,indre-et-loire,5.0,EG,17.2
1997.0,indre-et-loire,5.0,G,30.56
1997.0,isere,1.0,Autres,4.93
1997.0,isere,1.0,D,41.01
1997.0,isere,1.0,ED,10.97
1997.0,isere,1.0,EG,17.33
1997.0,isere,1.0,G,25.78
1997.0,isere,2.0,Autres,2.93
1997.0,isere,2.0,D,20.99
1997.0,isere,2.0,ED,15.9
1997.0,isere,2.0,EG,39.31
1997.0,isere,2.0,G,20.88
1997.0,isere,3.0,Autres,8.92
1997.0,isere,3.0,C,20.58
1997.0,isere,3.0,D,4.57
1997.0,isere,3.0,ED,14.84
1997.0,isere,3.0,EG,18.78
1997.0,isere,3.0,G,32.32
1997.0,isere,4.0,Autres,2.68
1997.0,isere,4.0,C,20.01
1997.0,isere,4.0,D,4.2
1997.0,isere,4.0,ED,15.1
1997.0,isere,4.0,EG,17.73
1997.0,isere,4.0,G,40.27
1997.0,isere,5.0,Autres,15.78
1997.0,isere,5.0,D,33.95
1997.0,isere,5.0,ED,13.99
1997.0,isere,5.0,EG,12.04
1997.0,isere,5.0,G,24.23
1997.0,isere,6.0,Autres,3.5
1997.0,isere,6.0,C,31.4
1997.0,isere,6.0,D,4.48
1997.0,isere,6.0,ED,22.78
1997.0,isere,6.0,EG,14.64
1997.0,isere,6.0,G,23.19
1997.0,isere,7.0,Autres,7.08
1997.0,isere,7.0,C,36.2
1997.0,isere,7.0,D,2.93
1997.0,isere,7.0,ED,19.91
1997.0,isere,7.0,EG,33.87
1997.0,isere,8.0,Autres,1.64
1997.0,isere,8.0,C,28.22
1997.0,isere,8.0,D,2.9
1997.0,isere,8.0,ED,21.55
1997.0,isere,8.0,EG,19.34
1997.0,isere,8.0,G,26.36
1997.0,isere,9.0,Autres,4.15
1997.0,isere,9.0,D,30.91
1997.0,isere,9.0,ED,16.95
1997.0,isere,9.0,EG,20.46
1997.0,isere,9.0,G,27.54
1997.0,jura,1.0,Autres,8.7
1997.0,jura,1.0,D,40.23
1997.0,jura,1.0,ED,13.82
1997.0,jura,1.0,EG,11.74
1997.0,jura,1.0,G,25.5
1997.0,jura,2.0,Autres,2.4
1997.0,jura,2.0,D,37.79
1997.0,jura,2.0,ED,17.2
1997.0,jura,2.0,EG,21.87
1997.0,jura,2.0,G,20.74
1997.0,jura,3.0,Autres,2.17
1997.0,jura,3.0,C,27.87
1997.0,jura,3.0,D,3.18
1997.0,jura,3.0,ED,17.71
1997.0,jura,3.0,EG,49.05
1997.0,la-reunion,1.0,Autres,0.79
1997.0,la-reunion,1.0,C,22.89
1997.0,la-reunion,1.0,D,18.14
1997.0,la-reunion,1.0,ED,2.9
1997.0,la-reunion,1.0,EG,5.52
1997.0,la-reunion,1.0,G,49.75
1997.0,la-reunion,2.0,Autres,2.54
1997.0,la-reunion,2.0,D,35.87
1997.0,la-reunion,2.0,ED,1.77
1997.0,la-reunion,2.0,EG,54.32
1997.0,la-reunion,2.0,G,5.52
1997.0,la-reunion,3.0,Autres,0.66
1997.0,la-reunion,3.0,D,59.06
1997.0,la-reunion,3.0,ED,1.44
1997.0,la-reunion,3.0,G,38.84
1997.0,la-reunion,4.0,Autres,1.85
1997.0,la-reunion,4.0,D,40.9
1997.0,la-reunion,4.0,ED,2.49
1997.0,la-reunion,4.0,EG,54.76
1997.0,la-reunion,5.0,Autres,2.38
1997.0,la-reunion,5.0,C,92.52
1997.0,la-reunion,5.0,ED,1.93
1997.0,la-reunion,5.0,EG,3.17
1997.0,landes,1.0,D,37.54
1997.0,landes,1.0,ED,9.57
